date,rank,symbol,ltp,pct_chg,volume,value_cr,scan_clause,name,pct_change,tag,source,fetched_at,close,close_x_volume
2026-07-13,12,PURVA,248.4,10.86,13995860.0,347.66,t1_5pct_liq1cr,Puravankara Projects Limited,,t1_5pct_liq1cr,,,,3476571624.0
2026-07-13,13,BFUTILITIE,672.55,16.2,4308780.0,289.79,t1_5pct_liq1cr,Bf Utilities Limited,,t1_5pct_liq1cr,,,,2897869989.0
2026-07-13,14,BFINVEST,535.25,9.85,4370896.0,233.95,t1_5pct_liq1cr,Bf Investment Limited,,t1_5pct_liq1cr,,,,2339522084.0
2026-07-13,15,SHYAMMETL,1029.35,5.56,2119479.0,218.17,t1_5pct_liq1cr,Shyam Metalics & Energy Ltd,,t1_5pct_liq1cr,,,,2181685708.65
2026-07-13,16,BCLIND,37.16,8.53,58370999.0,216.91,t1_5pct_liq1cr,BCL Industries Ltd,,t1_5pct_liq1cr,,,,2169066322.84
2026-07-13,17,63MOONS,734.2,8.19,2952586.0,216.78,t1_5pct_liq1cr,63 Moons Technologies Ltd,,t1_5pct_liq1cr,,,,2167788641.2
2026-07-13,18,SANGAMIND,622.55,11.42,3455676.0,215.13,t1_5pct_liq1cr,Sangam (india) Limited,,t1_5pct_liq1cr,,,,2151331093.8
2026-07-13,19,SKMEGGPROD,360.9,12.31,5940256.0,214.38,t1_5pct_liq1cr,Skm Egg Products Export (india) Limited,,t1_5pct_liq1cr,,,,2143838390.4
2026-07-13,20,SENCO,381.0,5.21,5609385.0,213.72,t1_5pct_liq1cr,Senco Gold Ltd,,t1_5pct_liq1cr,,,,2137175685.0
2026-07-13,21,HEG,575.4,5.57,3683927.0,211.97,t1_5pct_liq1cr,Heg Limited,,t1_5pct_liq1cr,,,,2119731595.8
2026-07-13,22,RAMCOSYS,886.15,10.0,2369609.0,209.98,t1_5pct_liq1cr,Ramco Systems Limited,,t1_5pct_liq1cr,,,,2099829015.35
2026-07-13,23,CNL,938.8,10.77,2108393.0,197.94,t1_5pct_liq1cr,Creative Newtech Ltd,,t1_5pct_liq1cr,,,,1979359348.4
2026-07-13,24,TATATECH,760.8,5.88,2575535.0,195.95,t1_5pct_liq1cr,Tata Technologies Ltd,,t1_5pct_liq1cr,,,,1959467028.0
2026-07-13,25,RRKABEL,2374.8,6.7,819246.0,194.55,t1_5pct_liq1cr,R R Kabel Ltd,,t1_5pct_liq1cr,,,,1945545400.8
