date,symbol,open,high,low,close,volume,pct_change,vol_ratio_20d,rsi_wilder_14,ma5,ma20,ma50,ma200,dist_52wH_pct,dist_20dH_pct,gap_pct,atr_14,upper_shadow_pct,close_position_in_range,return_5d,return_20d,ut1_state,hh_count,hl_count,ma20_slope_pct
2025-08-20,LLOYDSENGG,69.779999,71.190002,68.199997,68.839996,3503866,-1.063532,0.852483,46.090498,69.599998,70.483000,70.212000,64.785641,-18.310195,-13.408810,0.287435,3.193675,47.157226,0.214046,1.294875,-11.539454,SIDEWAYS,1,1,-2.516511
2025-08-20,LLOYDSME,1421.000000,1446.199951,1404.199951,1417.000000,659045,1.417123,2.166840,45.113738,1400.979980,1448.789996,1486.659998,1433.928204,-12.096774,-8.344114,1.703410,48.717487,59.999884,0.304763,2.621665,-7.434024,SIDEWAYS,2,3,-1.657605
2025-08-20,LTF,215.790000,215.970000,212.440000,214.320000,6493172,-0.230000,1.010000,66.728391,207.350000,202.560000,200.170000,,0.770000,0.770000,0.452000,5.744000,5.060000,53.370000,9.480000,3.499000,UP,2,2,-0.314000
2025-08-20,LTFOODS,454.790000,454.940000,446.680000,452.300000,397071,0.011000,0.577000,43.628651,449.830000,469.430000,469.250000,,13.860000,11.500000,0.561000,15.583000,1.810000,68.070000,-0.471000,-8.427000,SIDEWAYS,2,2,-3.882000
2025-08-20,MAHABANK,54.370000,54.940000,54.130000,54.340000,3251772,-0.469000,0.524000,48.188991,54.160000,54.700000,54.870000,,6.560000,4.210000,-0.415000,1.182000,69.880000,26.510000,-0.916000,-2.146000,SIDEWAYS,1,3,-1.520000
2025-08-20,MANCREDIT,186.009995,186.899994,181.100006,182.149994,41001,-1.236241,0.612305,45.114191,181.801996,184.031999,191.354000,185.262052,-15.573583,-10.270939,0.856695,7.597413,15.344849,0.181033,3.830589,-5.987100,SIDEWAYS,1,3,-1.510271
2025-08-20,MAPMYINDIA,1782.600000,1782.600000,1765.000000,1767.400000,36007,-0.853000,0.602000,43.545883,1777.780000,1792.380000,1782.500000,,11.070000,5.180000,0.000000,36.201000,0.000000,13.640000,-1.141000,-4.460000,SIDEWAYS,2,3,-0.885000
2025-08-20,MARUTI,14362.000000,14362.000000,14200.000000,14221.000000,391425,-0.204000,0.935000,85.774170,13661.800000,12769.040000,,,0.990000,0.990000,0.786000,284.637000,0.000000,12.960000,10.755000,15.073000,SIDEWAYS,2,1,3.102000
2025-08-20,MAZDOCK,2748.000000,2796.000000,2722.000000,2772.899902,1220000,0.928150,0.781240,43.702765,2745.939941,2772.374976,3028.973984,3126.074344,-26.545698,-6.865285,0.021842,89.323892,31.216348,0.687837,3.051132,-5.096179,SIDEWAYS,1,2,-2.259159
2025-08-20,MCX,1659.000000,1660.699951,1639.000000,1644.800049,1113870,-0.855934,0.482621,54.070005,1652.620020,1597.995013,1638.586008,1518.232059,-9.775093,-2.553467,0.000000,47.214867,7.833894,0.267284,0.889407,0.864665,SIDEWAYS,1,3,0.023786
2025-08-20,MGL,1324.670000,1341.200000,1318.340000,1325.960000,168542,0.097000,0.413000,46.673359,1317.590000,1325.140000,1387.010000,,16.850000,10.770000,-0.000000,36.774000,66.670000,33.330000,0.096000,-8.626000,SIDEWAYS,3,3,-5.295000
2025-08-20,MOSCHIP,173.410000,173.790000,168.250000,169.230000,473964,-2.573400,,,170.808000,,,,,,-0.167000,,6.859000,17.689500,5.386700,,UNKNOWN,0,0,
2025-08-20,MOTILALOFS,955.240000,961.740000,947.850000,952.560000,548309,0.047000,0.450000,62.161450,935.690000,915.340000,,,1.850000,1.850000,0.328000,25.788000,46.790000,33.930000,5.371000,2.701000,SIDEWAYS,0,1,-0.186000
2025-08-20,MPHASIS,2734.100100,2840.800000,2708.399900,2835.500000,489453,3.387300,,,2738.320000,,,,,,-0.309900,,4.003100,95.996900,4.330700,,UNKNOWN,0,0,
2025-08-20,MRPL,122.910000,125.140000,122.050000,122.500000,1753970,-0.056000,0.353000,41.748433,121.830000,127.140000,134.880000,,26.560000,26.560000,0.280000,4.389000,72.150000,14.560000,-0.958000,-13.625000,SIDEWAYS,2,2,-6.961000
2025-08-20,NAM-INDIA,861.049988,875.000000,850.000000,866.150024,659036,0.516422,0.977370,66.616346,832.130005,817.157498,803.425999,772.203844,-1.203375,-1.011426,-0.075435,24.795283,35.399902,0.646001,8.390696,1.049991,SIDEWAYS,1,4,-0.734931
2025-08-20,NATIONALUM,191.220001,192.630005,189.750000,192.220001,4471522,0.475670,0.756878,56.009620,189.876001,189.204500,189.244000,184.472436,-3.889999,-3.889999,-0.047042,4.238772,14.236214,0.857638,3.055971,-2.272612,SIDEWAYS,2,3,-0.196753
2025-08-20,NAVA,596.000000,599.400024,589.349976,597.349976,391431,0.886675,0.652166,48.184380,593.109985,610.437497,597.012001,552.326924,-6.809676,-6.809676,0.658677,20.844253,20.398397,0.796016,-4.001611,-2.218047,UP,3,5,-0.725729
2025-08-20,NCC,222.260000,222.600000,219.700000,220.840000,1122892,-0.639000,0.339000,52.379322,220.200000,217.880000,221.860000,,8.570000,2.390000,0.000000,5.565000,11.720000,39.310000,0.087000,-1.924000,DOWN,2,2,-0.991000
2025-08-20,NELCO,841.950012,849.950012,836.799988,839.099976,44560,-0.065509,0.411689,40.533948,845.049988,854.842499,939.718003,918.612822,-27.726100,-7.993424,0.273922,32.678205,60.836389,0.174904,0.017875,-4.168570,SIDEWAYS,1,2,-0.948119
2025-08-20,NEULANDLAB,13050.000000,13999.000000,13016.000000,13693.000000,164788,4.975468,2.364944,56.845233,13313.000000,13334.650000,12997.960000,12579.435897,-11.658065,-4.345093,0.045998,574.211619,31.129196,0.688708,5.501194,-2.136935,SIDEWAYS,1,1,-1.737961
2025-08-20,NEWGEN,875.750000,897.950012,866.650024,878.299988,514620,0.388612,0.226198,40.646230,876.170007,871.547501,1022.345004,1080.205129,-36.223362,-10.102355,0.097151,38.815182,62.779655,0.372203,1.914597,-3.769040,SIDEWAYS,0,1,-2.944091
2025-08-20,NIVABUPA,84.700000,85.800000,83.910000,84.360000,1506651,0.190000,0.572000,52.353775,83.650000,83.110000,83.960000,,11.430000,6.580000,0.594000,2.630000,58.200000,23.810000,4.367000,-5.086000,SIDEWAYS,1,2,-4.234000
2025-08-20,NLCINDIA,232.550000,234.360000,231.320000,231.810000,243707,-0.417000,0.172000,50.787154,233.260000,233.710000,228.530000,,6.170000,6.170000,-0.101000,6.553000,59.680000,16.130000,-1.549000,-1.932000,UP,2,2,0.735000
2025-08-20,NMDC,68.620000,70.240000,68.420000,69.700000,29770419,1.555000,1.645000,49.458474,68.540000,68.500000,,,1.070000,1.070000,-0.014000,1.518000,29.790000,70.210000,2.655000,0.947000,SIDEWAYS,1,2,1.041000
2025-08-20,NTPCGREEN,103.099998,105.389999,103.099998,105.180000,6918786,2.066955,1.475524,51.964192,102.118001,104.147999,106.564800,106.501538,-10.591635,-4.207653,0.048516,2.292070,9.170262,0.908297,2.434749,-2.997325,SIDEWAYS,1,1,-1.976969
2025-08-20,OBEROIRLTY,1642.500000,1664.720000,1634.430000,1650.670000,292102,0.455000,0.409000,44.071055,1633.580000,1633.830000,1777.600000,,20.870000,7.840000,-0.042000,39.419000,46.380000,53.620000,2.664000,-9.167000,SIDEWAYS,2,1,-5.649000
2025-08-20,OIL,398.070000,398.560000,392.910000,397.150000,2079625,-0.025000,0.996000,35.080205,394.280000,416.280000,430.280000,,20.470000,11.760000,0.208000,10.499000,8.620000,75.000000,-4.023000,-9.605000,DOWN,1,1,-3.149000
2025-08-20,OLAELEC,45.400002,53.790001,45.400002,53.209999,34422997,18.692833,0.352520,79.916640,44.218001,41.853500,42.718200,45.511026,-3.744573,-1.078271,1.271469,2.386773,6.913014,0.930870,33.626317,32.462040,SIDEWAYS,0,2,1.752872
2025-08-20,OLECTRA,1518.330000,1553.630000,1496.840000,1528.430000,1032532,1.393000,0.594000,67.507427,1487.540000,1446.350000,1301.720000,,3.750000,3.750000,0.723000,64.876000,44.370000,55.630000,6.715000,20.236000,UP,4,3,7.227000
2025-08-20,ONESOURCE,1840.000000,1841.400000,1805.100000,1813.800000,37004,-1.128000,0.228000,33.945550,1850.340000,1910.330000,1986.570000,,23.940000,11.730000,0.300000,62.731000,3.860000,23.970000,-4.532000,-6.899000,DOWN,0,2,-2.972000
2025-08-20,PARAS,682.849976,690.000000,675.000000,681.099976,335115,0.051410,0.581084,44.077639,675.169995,682.167493,766.731997,770.232049,-29.964013,-16.470449,0.308480,28.764290,47.666829,0.406665,3.770854,-16.069011,SIDEWAYS,1,2,-4.355187
2025-08-20,PAYTM,1223.000000,1254.400000,1220.400000,1248.000000,5525895,1.778000,0.633000,82.711154,1190.860000,1107.850000,,,0.510000,0.510000,-0.261000,38.200000,18.820000,81.180000,11.429000,18.738000,SIDEWAYS,0,1,6.809000
2025-08-20,PCBL,392.000000,394.399994,388.399994,389.649994,315919,-0.902853,0.335342,47.696775,386.800000,389.657501,401.989000,398.428206,-10.896409,-6.771149,-0.305191,11.613776,39.999898,0.208333,1.076522,-6.210138,SIDEWAYS,1,1,-2.169847
2025-08-20,PCJEWELLER,13.100000,13.260000,12.850000,13.050000,40370486,-0.609300,,,13.064000,,,,,,-0.228500,,39.024400,48.780500,-2.684600,,UNKNOWN,0,0,
2025-08-20,PERSISTENT,5200.000000,5370.000000,5200.000000,5345.000000,628849,2.071995,1.040773,50.831182,5270.100000,5204.925000,5603.700000,5611.769231,-13.511327,-7.437873,-0.697030,135.145982,14.705882,0.852941,2.150024,-6.449637,SIDEWAYS,2,1,-1.677922
2025-08-20,PGEL,540.299988,573.750000,534.000000,536.599976,16723043,-0.684807,1.950494,28.596403,516.249988,682.267502,733.863003,756.081413,-40.278244,-34.839104,0.000000,42.813003,84.150974,0.065408,4.153720,-31.981245,SIDEWAYS,2,2,-9.771178
2025-08-20,POLYMED,1900.400024,1983.599976,1891.000000,1966.800049,199518,3.494003,1.159894,46.618335,1903.100024,1963.270001,2091.542004,2208.047440,-33.047386,-6.096918,0.000000,69.503075,18.142474,0.818575,2.293655,-4.491818,SIDEWAYS,1,1,-2.421725
2025-08-20,POONAWALLA,469.200012,469.200012,461.750000,462.799988,459875,-1.479513,0.233685,61.089680,461.589996,438.497499,443.685997,426.516023,-4.261482,-2.414341,-0.117081,12.995819,0.000000,0.140938,3.592611,2.298849,SIDEWAYS,1,2,0.496181
2025-08-20,POWERGRID,288.200012,289.000000,286.950012,288.399994,3106073,0.138887,0.346252,46.212867,288.730005,289.460002,292.251000,294.450641,-9.136736,-4.297333,0.069449,4.296772,29.268765,0.707312,1.317407,-3.156479,SIDEWAYS,1,3,-0.668307
2025-08-20,POWERMECH,3186.000000,3260.000000,3172.399902,3198.600098,58256,-0.118655,0.980126,55.867864,3161.559961,3119.680029,3161.268008,3079.411543,-6.336747,-1.883433,-0.512113,95.091938,70.091135,0.299089,1.905188,-0.559597,SIDEWAYS,2,4,-0.731702
2025-08-20,PRINCEPIPE,332.100006,334.299988,327.000000,328.399994,110048,-1.926239,0.297266,50.891916,317.050000,323.847499,343.410999,327.162821,-15.295336,-7.597074,-0.821263,13.811145,30.136786,0.191780,11.416453,-4.990598,SIDEWAYS,2,2,-2.443084
2025-08-20,PRIVISCL,2409.000000,2450.300049,2403.000000,2434.199951,57932,0.628357,0.348004,49.851818,2435.260010,2455.009998,2413.477993,2357.664103,-8.488724,-8.488724,-0.413394,108.358227,34.038226,0.659618,0.185208,0.362829,STRONG_UP,3,4,0.109692
2025-08-20,RAILTEL,359.000000,363.000000,353.500000,359.399994,1146155,0.237068,1.007177,41.123855,353.139996,366.392500,398.256000,390.519871,-24.960855,-11.521422,0.125509,11.158032,37.894801,0.621052,3.693014,-10.574770,SIDEWAYS,0,0,-3.585996
2025-08-20,RAMCOSYS,436.500000,441.950012,424.000000,429.799988,29279,-2.859086,1.166438,61.776092,423.900000,397.412498,399.553000,403.221153,-10.931510,-3.933841,-1.344787,17.398469,30.362164,0.323119,6.875543,10.106310,SIDEWAYS,1,3,1.888232
2025-08-20,RKSWAMY,157.770000,162.110000,156.770000,160.120000,58904,2.254300,,,154.971000,,,,,,0.753600,,37.266000,62.734000,5.026000,,UNKNOWN,0,0,
2025-08-20,RPOWER,46.770000,47.709999,46.349998,47.709999,9161128,4.995600,0.547726,42.257468,44.403999,49.197499,59.171600,55.760128,-37.625833,-25.102043,2.926941,2.535830,0.000000,1.000000,8.530482,-22.245765,SIDEWAYS,0,2,-9.061082
2025-08-20,RTNINDIA,53.849998,54.500000,53.169998,54.009998,2341377,0.259884,0.736037,46.772731,52.493999,54.046500,58.422000,54.159744,-22.510759,-10.874588,-0.037127,2.240955,36.842181,0.631578,6.781329,-10.460878,SIDEWAYS,1,1,-3.783058
2025-08-20,SAGILITY,45.389999,45.700001,44.669998,44.860001,14484233,-0.818039,0.409206,51.733779,45.138000,44.697999,43.236600,42.714743,-7.866088,-5.538010,0.353747,1.880277,30.097145,0.184468,2.748513,3.055368,STRONG_UP,5,4,0.417865
2025-08-20,SAILIFE,912.000000,918.950012,895.000000,911.150024,302909,0.027445,0.386164,67.619632,902.550024,843.672507,804.658003,778.548721,-0.848793,-0.848793,0.120757,31.737779,29.018825,0.674322,3.917659,12.905827,UP,3,2,2.732166
2025-08-20,SAKSOFT,206.540000,207.930000,204.040000,205.800000,108119,-0.540000,0.275000,44.755177,205.240000,209.860000,,,22.910000,11.910000,-0.183000,8.872000,35.730000,45.240000,-0.048000,-9.275000,SIDEWAYS,1,1,-6.513000
2025-08-20,SAPPHIRE,326.149994,329.200012,321.500000,325.750000,249443,-0.137956,0.389478,52.033927,317.579999,322.067497,326.448999,322.950641,-11.480978,-8.689559,-0.015334,12.880072,39.610565,0.551947,0.960795,-2.862683,SIDEWAYS,2,5,-1.536263
2025-08-20,SAREGAMA,481.549988,488.000000,480.000000,485.649994,95024,0.600724,0.238435,48.819675,482.829999,483.239998,496.724001,515.016670,-19.461029,-5.963795,-0.248578,14.062279,29.375076,0.706249,1.441252,-3.179827,SIDEWAYS,2,2,-0.747108
2025-08-20,SBIN,828.700012,831.900024,827.400024,828.950012,4493888,-0.174616,0.498379,63.126870,827.080005,811.090005,808.987002,804.645513,-1.608307,-1.079951,-0.204722,10.269493,65.555827,0.344442,1.017553,1.711658,STRONG_UP,3,3,0.074956
2025-08-20,SCHNEIDER,846.500000,869.000000,833.000000,839.299988,89942,-1.002595,0.600630,40.095062,863.619995,928.600000,861.765000,795.116027,-20.218632,-20.218632,-0.153337,44.786608,62.500000,0.175000,-0.568652,-10.004288,SIDEWAYS,3,3,-1.214080
2025-08-20,SCI,214.809998,215.449997,212.649994,213.990005,609315,0.112283,0.398400,52.132624,211.228000,212.123000,217.846600,208.059231,-11.847578,-5.539855,0.495905,6.325055,22.857096,0.478575,4.004863,-1.227781,DOWN,3,3,-0.977514
2025-08-20,SETL,177.000000,184.000000,177.000000,182.809998,307831,4.248402,1.321434,59.424923,169.886002,174.970500,174.318401,171.812052,-7.876439,-4.786460,0.935219,8.065968,17.000035,0.830000,12.167139,2.403088,SIDEWAYS,1,2,-1.842860
2025-08-20,SHILPAMED,436.471100,443.188000,426.982600,428.081300,76488,-1.221500,,,441.764700,,,,,,0.714500,,41.448400,6.779700,-1.493900,,UNKNOWN,0,0,
2025-08-20,SIS,359.500000,363.450012,357.500000,360.200012,91798,0.194718,1.088408,40.472430,357.079999,371.895000,372.142001,362.411539,-10.364562,-10.364562,0.000000,11.833256,54.621737,0.453783,-1.030361,-7.723836,SIDEWAYS,3,1,-1.717782
2025-08-20,SONACOMS,453.702900,454.945200,441.180100,447.590600,5362350,-1.076300,,,447.471300,,,,,,0.274600,,9.025300,46.570500,2.294200,,UNKNOWN,0,0,
2025-08-20,SONATSOFTW,359.000000,377.000000,356.950012,372.350006,3067412,4.622088,0.848726,46.213469,362.400006,376.385002,402.154999,402.039102,-19.786731,-14.036705,0.871033,17.033274,23.192004,0.768080,-0.334582,-13.417041,SIDEWAYS,1,1,-4.647480
2025-08-20,STLTECH,137.190002,138.339996,127.519997,128.899994,3798994,-6.309062,0.956025,57.053917,133.361996,125.407499,113.976399,98.076025,-8.190884,-8.190884,-0.283471,6.053148,10.628410,0.127541,2.709158,7.613955,STRONG_UP,3,3,3.378135
2025-08-20,SUMICHEM,585.950000,601.350000,582.200000,590.150000,818464,0.828600,,,587.270000,,,,,,0.111100,,58.485500,41.514500,-0.731700,,UNKNOWN,0,0,
2025-08-20,SUNPHARMA,1623.450000,1625.940000,1605.570000,1622.560000,1831706,0.400000,0.803000,43.182099,1624.170000,1640.090000,,,7.040000,7.040000,0.455000,30.324000,12.200000,83.410000,0.672000,-2.676000,SIDEWAYS,1,1,-2.119000
2025-08-20,SUPREMEINF,115.000000,120.000000,115.000000,115.290000,7314,-0.766000,0.491000,47.014884,116.770000,117.410000,,,12.980000,11.890000,-1.016000,7.310000,94.200000,5.800000,0.200000,-9.690000,SIDEWAYS,0,2,-2.842000
2025-08-20,SUVEN,239.000000,244.000000,233.000000,234.750000,121165,-0.781900,,,234.000000,,,,,,1.014400,,45.454500,15.909100,0.664700,,UNKNOWN,0,0,
2025-08-20,SYRMA,723.049988,734.500000,711.099976,720.099976,694427,-0.696414,0.485547,57.154958,709.670007,720.690002,647.561001,603.163463,-7.738632,-7.738632,-0.289600,29.974351,48.931625,0.384615,6.950837,1.415392,SIDEWAYS,2,1,0.090621
2025-08-20,TANLA,625.049988,640.950012,625.049988,632.599976,302366,0.205922,0.231073,50.182895,621.119983,633.132504,643.095002,615.603847,-10.611846,-7.871557,-0.990021,21.881874,52.515873,0.474841,3.501303,-6.205061,SIDEWAYS,0,3,-1.626781
2025-08-20,TARIL,502.600000,505.000000,496.000000,496.600000,452935,-1.076000,0.323000,41.176522,504.140000,509.150000,,,16.490000,16.490000,0.120000,21.830000,26.670000,6.670000,-2.109000,-2.071000,SIDEWAYS,1,1,-0.430000
2025-08-20,TATACOMM,1668.699951,1674.699951,1640.000000,1645.199951,86667,-1.414196,0.324670,41.742556,1664.420020,1689.800000,1706.881997,1682.488458,-9.539781,-7.723376,-0.005998,46.974445,17.291091,0.149855,1.118620,-5.268613,SIDEWAYS,1,3,-1.185042
2025-08-20,TBOTEK,1469.800049,1475.000000,1449.199951,1468.000000,57114,0.879608,0.512854,63.398371,1455.660010,1405.700000,1373.026001,1323.587183,-2.652520,-1.011463,1.003305,48.633277,20.154811,0.728683,1.563579,2.829926,STRONG_UP,4,3,0.751497
2025-08-20,TCS,3010.899902,3103.399902,3010.899902,3098.600098,4952358,2.731919,1.768391,47.681523,3036.900000,3060.315002,3248.056001,3330.941024,-14.650872,-2.620990,-0.175719,44.698540,5.188978,0.948110,2.082104,-1.930624,SIDEWAYS,1,1,-1.235239
2025-08-20,TECHM,1488.000000,1532.000000,1487.400024,1524.099976,2329633,1.830696,1.372184,52.412643,1496.999976,1481.719995,1578.267996,1573.388457,-12.044094,-1.924068,-0.581276,34.499895,17.713069,0.822869,0.980582,-1.493018,SIDEWAYS,0,1,-1.089754
2025-08-20,TECHNOE,1451.000000,1490.000000,1449.599976,1478.900024,234937,2.021251,1.109566,53.076338,1460.540015,1433.695007,1500.215991,1421.719227,-10.586456,-2.908346,0.096580,55.834502,27.475170,0.725248,8.201637,-2.511534,SIDEWAYS,2,1,-1.313688
2025-08-20,TEJASNET,585.000000,588.849976,579.250000,580.599976,390568,-1.073445,0.502939,41.862188,568.899988,578.464996,645.509000,671.165384,-23.765757,-7.768074,-0.323739,18.274210,40.104014,0.140623,5.381607,-7.222757,SIDEWAYS,0,0,-2.946593
2025-08-20,THANGAMAYL,2016.700000,2080.000000,1990.200000,2071.800000,50606,2.849500,,,2019.600000,,,,,,0.114200,,9.131300,90.868700,4.773900,,UNKNOWN,0,0,
2025-08-20,TMB,421.913800,426.537200,419.552900,421.913800,50914,0.000000,,,421.520300,,,,,,0.000000,,66.197300,33.802700,-0.058300,,UNKNOWN,0,0,
2025-08-20,TORNTPHARM,3633.810000,3640.450000,3616.170000,3631.630000,230775,0.334000,0.540000,61.328828,3609.590000,3596.340000,,,3.390000,3.390000,0.394000,71.720000,27.350000,63.670000,1.040000,4.575000,SIDEWAYS,1,1,2.230000
2025-08-20,TRENT,5496.000000,5498.000000,5432.000000,5453.000000,636301,-0.782387,0.561797,54.591064,5447.400000,5269.125000,5529.110000,5514.641026,-12.905287,-3.023297,0.000000,135.607879,3.030303,0.318182,1.630789,1.725585,SIDEWAYS,3,1,0.310309
2025-08-20,TVSSCS,133.639999,135.449997,132.899994,133.850006,619093,0.157144,0.620097,57.050987,133.404001,129.143501,132.516801,130.085257,-8.945574,-3.112550,0.000000,4.135328,62.744664,0.372553,1.294087,0.805850,SIDEWAYS,2,0,-0.078534
2025-08-20,UNOMINDA,1230.000000,1240.000000,1215.199951,1234.800049,873373,1.221414,0.872034,73.635963,1187.840039,1103.275012,1091.004006,1056.530773,-0.419351,-0.419351,0.827935,35.082895,20.967504,0.790325,15.466619,16.336915,UP,2,2,2.197676
2025-08-20,WABAG,1608.900000,1614.700000,1585.000000,1587.400000,138757,-1.256500,,,1582.720000,,,,,,0.080900,,19.528400,8.080900,3.454100,,UNKNOWN,0,0,
2025-08-20,WANBURY,269.050000,285.000000,269.050000,280.300000,132257,2.636000,2.358000,62.293892,262.960000,258.240000,,,3.100000,2.000000,-1.483000,12.292000,29.470000,70.530000,10.637000,6.477000,SIDEWAYS,0,1,-2.143000
2025-08-20,ZENSARTECH,797.210100,818.535500,787.444300,812.357100,681187,1.569900,,,801.226100,,,,,,-0.323900,,19.871800,80.128200,0.791300,,UNKNOWN,0,0,
2025-08-21,ABINFRA,19.100000,19.840000,18.940000,19.390000,1202580,2.570000,2.899000,63.207198,19.140000,18.750000,17.270000,,2.990000,2.990000,0.983000,0.786000,49.720000,50.280000,2.019000,8.229000,SIDEWAYS,1,4,4.545000
2025-08-21,ACE,1004.900000,1010.000000,988.100000,997.700000,368111,-0.210000,1.118000,35.095928,977.040000,1051.620000,1130.750000,,35.540000,15.210000,0.510000,35.674000,23.290000,43.840000,6.410000,-12.342000,DOWN,0,1,-6.958000
2025-08-21,ADANIPORTS,1371.099976,1377.800049,1355.300049,1361.800049,1227167,-0.642049,0.609157,48.833149,1345.860010,1359.865002,1396.573999,1396.674681,-8.848725,-4.502100,0.036480,30.534938,29.778103,0.288889,3.197944,-4.152590,SIDEWAYS,1,2,-1.657169
2025-08-21,ADVENZYMES,312.800000,315.750000,310.000000,312.100000,254312,0.483000,0.427000,45.431246,311.110000,322.130000,326.320000,,17.350000,17.350000,0.708000,12.987000,51.300000,36.520000,1.678000,-6.613000,SIDEWAYS,4,3,-3.212000
2025-08-21,AEGISLOG,740.000000,744.750000,730.000000,741.150000,245772,0.509000,0.825000,54.309535,714.040000,720.940000,744.650000,,13.170000,1.940000,0.353000,20.264000,24.410000,75.590000,2.213000,-1.632000,DOWN,2,1,-1.879000
2025-08-21,AEROENTER,93.339996,93.339996,91.010002,91.349998,139421,-1.647286,0.603588,30.120039,93.744000,98.295501,99.270400,93.941013,-19.798071,-15.212548,0.495262,3.306040,0.000000,0.145922,-3.852230,-14.265607,SIDEWAYS,2,3,-3.843501
2025-08-21,AFCONS,431.549988,435.549988,426.200012,427.799988,271504,-0.244845,0.294613,56.764514,428.079999,413.935001,424.262999,428.842405,-9.441153,-2.060440,0.629586,10.588680,42.780860,0.171121,1.194557,0.765516,SIDEWAYS,2,2,0.437969
2025-08-21,AFSL,220.260000,226.000000,220.260000,222.070000,18893,0.325000,0.669000,43.926049,221.140000,221.150000,233.200000,,21.360000,6.270000,-0.492000,6.822000,68.470000,31.530000,0.502000,-0.742000,SIDEWAYS,2,1,-2.230000
2025-08-21,AGRITECH,147.140000,148.320000,141.850000,142.510000,3225,-3.147000,0.447000,47.351280,141.720000,142.490000,149.630000,,21.250000,7.990000,0.000000,5.226000,18.240000,10.200000,1.114000,-6.311000,DOWN,0,2,-2.869000
2025-08-21,AKZOINDIA,3379.900000,3406.000000,3360.100000,3398.400000,9777,1.065000,0.219000,44.844620,3406.500000,3509.240000,3367.860000,,9.430000,9.430000,0.514000,90.830000,16.560000,83.440000,-0.959000,-4.995000,UP,3,3,-0.711000
2025-08-21,ALANKIT,14.600000,14.920000,14.450000,14.680000,154392,0.686000,0.559000,40.358541,14.640000,15.040000,15.300000,,23.160000,11.720000,0.137000,0.565000,51.060000,48.940000,-0.945000,-6.378000,SIDEWAYS,2,2,-4.667000
2025-08-21,ALLCARGO,34.770000,34.950000,34.350000,34.470000,1541428,-0.663000,0.739000,49.183931,34.050000,34.630000,34.910000,,11.230000,5.160000,0.202000,1.138000,30.000000,20.000000,1.293000,-4.143000,SIDEWAYS,2,3,-1.765000
2025-08-21,ANMOL,16.850000,16.880000,16.520000,16.640000,51416,0.181000,0.443000,54.105900,16.020000,15.720000,16.790000,,15.200000,6.610000,1.445000,0.785000,8.330000,33.330000,4.588000,1.217000,SIDEWAYS,1,3,-3.676000
2025-08-21,APARINDS,8393.000000,8540.000000,8198.500000,8225.500000,91706,-1.532292,0.602808,38.055810,8409.900000,8817.600000,8641.360000,8161.398734,-16.956083,-16.956083,0.472856,308.175262,43.045388,0.079063,-5.978168,-9.956212,SIDEWAYS,4,2,-1.833060
2025-08-21,APLLTD,982.000000,985.300000,965.250000,967.900000,34188,-1.461000,0.347000,48.236670,974.350000,970.050000,976.820000,,13.210000,6.020000,-0.025000,28.864000,16.460000,13.220000,2.668000,-4.015000,SIDEWAYS,1,2,-2.457000
2025-08-21,APOLLO,203.920000,210.830000,200.390000,205.060000,8853289,1.183000,1.436000,70.376600,198.350000,182.850000,,,2.810000,2.810000,0.621000,7.873000,55.220000,44.780000,10.019000,13.556000,SIDEWAYS,0,1,2.954000
2025-08-21,APOLLOTYRE,464.120000,464.710000,456.820000,461.490000,519012,-0.556000,0.907000,58.657617,455.830000,446.130000,447.170000,,6.250000,1.080000,0.011000,12.246000,7.550000,59.120000,4.509000,1.474000,SIDEWAYS,2,2,-0.601000
2025-08-21,APTUS,349.320000,353.010000,347.360000,349.570000,639812,0.099000,0.462000,58.414022,350.450000,339.120000,330.600000,,2.460000,2.460000,0.028000,9.798000,60.870000,39.130000,2.956000,1.413000,UP,3,4,0.159000
2025-08-21,ARCHIES,19.250000,19.740000,19.110000,19.570000,11474,1.504000,1.158000,52.042211,18.990000,19.330000,20.860000,,29.790000,4.910000,-0.156000,0.889000,26.980000,73.020000,2.087000,-0.861000,DOWN,1,2,-3.520000
2025-08-21,ARSHIYA,2.600000,2.600000,2.600000,2.600000,0,0.000000,0.000000,32.520116,2.630000,2.880000,2.710000,,24.620000,23.850000,0.000000,0.050000,0.000000,50.000000,-5.109000,-19.255000,SIDEWAYS,2,0,-2.071000
2025-08-21,ARTEMISMED,240.700000,242.100000,239.000000,239.630000,32259,0.063000,0.308000,40.523790,239.960000,241.530000,247.060000,,20.800000,7.080000,0.509000,7.367000,45.160000,20.320000,-0.791000,-0.672000,SIDEWAYS,1,3,-1.356000
2025-08-21,ASAHIINDIA,870.000000,901.000000,855.549988,859.900024,764848,-1.562585,3.704796,58.469187,862.140002,839.222495,809.812996,783.625314,-4.561596,-4.561596,-0.406386,26.522750,68.206802,0.095710,4.636169,0.690869,UP,4,3,0.400178
2025-08-21,ASTERDM,616.270000,616.270000,600.070000,603.600000,541514,-1.188000,0.748000,52.570839,610.370000,595.000000,591.990000,,11.160000,3.500000,0.887000,16.964000,0.000000,21.780000,-0.946000,1.470000,UP,5,4,0.636000
2025-08-21,ATHERENERG,420.750000,424.700000,407.700000,416.100000,1152936,-0.132000,0.548000,63.305292,419.900000,386.200000,,,8.150000,8.150000,0.984000,19.009000,23.240000,49.410000,0.922000,24.042000,SIDEWAYS,2,1,10.732000
