date,symbol,open,high,low,close,volume,pct_change,vol_ratio_20d,rsi_wilder_14,ma5,ma20,ma50,ma200,dist_52wH_pct,dist_20dH_pct,gap_pct,atr_14,upper_shadow_pct,close_position_in_range,return_5d,return_20d,ut1_state,hh_count,hl_count,ma20_slope_pct,roc_10,momentum_20,williams_r_14,stoch_k_14,stoch_d_3,cci_20,bb_upper_20,bb_lower_20,bb_pctb_20,bb_width_20,hist_vol_20,atr_pct_14,macd_12_26,macd_signal_9,macd_hist,adx_14,ema_9,ema_21,obv,vwap_20,cmf_20,vol_zscore_20,supertrend_10_3,supertrend_10_3_dir,donchian_upper_20,donchian_lower_20,donchian_pos_20,range_pct,body_pct
2026-06-11,DIACABS,198.000000,200.270004,191.110001,193.729996,2665110,-1.659901,0.397037,53.827465,199.008002,195.445000,175.283696,175.283696,-8.790018,-8.790018,0.507614,10.502062,24.781696,0.286026,0.539724,0.906292,N/A,0,0,2.926462,-2.255298,1.739990,-59.007581,40.992419,53.645190,-6.029107,206.002376,184.887623,0.418777,10.803424,52.755395,5.420979,6.737481,8.153193,-1.415712,64.388239,196.152997,191.342646,67971349.000000,198.063220,-0.156265,-0.648576,171.420707,1.000000,212.399994,180.759995,0.409924,4.728232,46.615749
2026-06-12,DIACABS,197.500000,203.500000,197.050003,201.910004,4513813,4.222376,0.752568,58.738119,198.670001,195.718000,175.850213,175.850213,-4.938790,-4.938790,1.946010,10.449773,24.651118,0.753489,-0.830060,2.779337,N/A,0,0,2.242387,3.911279,5.460007,-33.154205,66.845795,53.055222,26.259146,206.660165,184.775835,0.782942,11.181562,54.228477,5.175461,6.761402,7.874835,-1.113433,62.813838,197.304399,192.303315,72485162.000000,198.216058,-0.108039,-0.266710,171.420707,1.000000,212.399994,180.759995,0.668458,3.194491,68.372182
2026-06-15,DIACABS,205.509995,218.000000,204.649994,215.339996,11381936,6.651475,1.793249,65.269100,202.089999,196.893999,176.672917,176.672917,-1.220185,-1.220185,1.782968,10.852646,19.925112,0.800749,8.625903,12.261489,N/A,0,0,2.229491,17.678556,23.519989,-7.142866,92.857134,66.898449,92.748794,210.741979,183.046020,1.166018,14.066431,57.914617,5.039772,7.774429,7.854754,-0.080325,62.292925,200.911518,194.397559,83867098.000000,199.693284,-0.036434,0.886936,177.681992,1.000000,218.000000,180.759995,0.928571,6.199501,73.632939
2026-06-16,DIACABS,217.399994,219.000000,204.320007,206.600006,11736724,-4.058693,1.721657,58.751763,202.916000,197.712500,177.283674,177.283674,-5.662098,-5.662098,0.956626,11.126028,10.899230,0.155313,2.039811,8.605378,N/A,0,0,1.790357,6.139231,16.370010,-32.426758,67.573242,75.758724,72.957170,211.834448,183.590552,0.814670,14.285337,60.096687,5.385299,7.782306,7.840264,-0.057958,61.862241,202.049216,195.506872,72130374.000000,200.735031,-0.091027,0.860654,177.681992,1.000000,219.000000,180.759995,0.675732,7.105514,73.569436
2026-06-17,DIACABS,206.000000,208.000000,202.000000,204.509995,4504372,-1.011622,0.672336,57.278843,204.417999,198.182999,177.828200,177.828200,-6.616441,-6.616441,-0.290419,10.759883,33.333333,0.418332,3.812180,4.823162,N/A,0,0,1.446063,8.389868,9.409988,-37.892268,62.107732,74.179369,40.668443,212.563126,183.802873,0.719991,14.511968,59.794508,5.261299,7.533066,7.778825,-0.245759,61.015556,202.541372,196.325338,67626002.000000,201.176205,-0.101272,-0.382478,177.681992,1.000000,219.000000,180.759995,0.621077,2.933842,24.833425
2026-06-18,DIACABS,204.509995,206.970001,200.100006,202.250000,5046488,-1.105078,0.750622,55.654049,206.122000,198.605499,179.199200,178.307059,-7.648402,-7.648402,0.000000,10.482034,35.807983,0.312954,4.397876,4.360163,N/A,0,0,1.617079,4.961336,8.449997,-43.802295,56.197705,61.959560,29.223758,212.939874,184.271125,0.627125,14.435023,59.908971,5.182711,7.071661,7.637392,-0.565731,59.863992,202.483097,196.863943,62579514.000000,201.416897,-0.089861,-0.292534,177.681992,1.000000,219.000000,180.759995,0.561977,3.396784,32.896596
2026-06-19,DIACABS,204.949997,210.509995,204.270004,209.240005,6366523,3.456121,0.920094,59.482327,207.588000,199.392500,180.727600,178.901923,-4.456618,-4.456618,1.334980,10.323317,20.352420,0.796476,3.630331,8.134370,N/A,0,0,1.877446,2.770137,15.740005,-25.522995,74.477005,64.260814,63.916414,214.264884,184.520115,0.831067,14.917697,60.923460,4.933720,7.187180,7.547350,-0.360170,59.046739,203.834479,197.989040,68946037.000000,201.834582,-0.046950,-0.097974,177.681992,1.000000,219.000000,180.759995,0.744770,2.982217,68.750245
2026-06-22,DIACABS,211.500000,213.990005,206.500000,207.649994,4402936,-0.759898,0.632142,58.250481,206.050000,199.945499,182.138800,179.444340,-5.182651,-5.182651,1.080097,10.120937,33.244375,0.153537,-3.571098,5.625921,N/A,0,0,1.549819,4.746766,11.059998,-35.591114,64.408886,65.027865,73.497204,215.196785,184.694214,0.752585,15.255442,60.915113,4.874037,7.068943,7.451668,-0.382726,58.521761,204.597582,198.867309,64543101.000000,202.206695,-0.069872,-0.456083,180.030873,1.000000,219.000000,180.759995,0.703190,3.607034,51.401913
2026-06-23,DIACABS,207.649994,208.699997,200.259995,202.199997,2478475,-2.624607,0.417214,54.113754,205.169998,199.723000,183.425400,179.865741,-7.671234,-7.671234,0.000000,10.000870,12.440791,0.229858,-2.129724,-2.153398,N/A,0,0,1.016880,-0.133355,-4.449997,-53.571437,46.428563,61.771485,30.224054,214.689633,184.756367,0.582751,14.987391,59.037779,4.946029,6.460991,7.253533,-0.792542,56.850935,204.118065,199.170280,62064626.000000,202.115182,-0.215038,-0.815285,180.030873,1.000000,219.000000,180.759995,0.560669,4.174086,64.573405
2026-06-24,DIACABS,203.000000,208.649994,200.119995,204.429993,3212326,1.102866,0.620850,55.506109,205.153998,200.034499,184.688600,180.312364,-6.652971,-6.652971,0.395649,9.895808,49.472472,0.505275,-0.039119,3.143287,N/A,0,0,0.934238,3.771570,6.229996,-52.240974,47.759026,52.865492,39.733388,215.126471,184.942528,0.645624,15.089368,57.166267,4.840683,6.088938,7.020614,-0.931676,55.274051,204.180450,199.648436,65276952.000000,202.231832,-0.115582,-0.638211,180.030873,1.000000,219.000000,180.759995,0.618985,4.172577,16.764278
2026-06-25,DIACABS,206.449997,212.800003,202.009995,206.279999,5565888,0.904958,1.020820,56.680480,205.959998,200.438499,185.848600,180.776071,-5.808220,-5.808220,0.988115,9.959680,58.850798,0.395737,1.992583,4.076691,N/A,0,0,0.922935,6.478090,8.080002,-45.607750,54.392250,49.526613,66.777381,215.754625,185.122374,0.690698,15.282619,57.211189,4.828233,5.875632,6.791617,-0.915985,54.170884,204.600360,200.251305,70842840.000000,202.476735,-0.120326,0.040221,180.030873,1.000000,219.000000,180.759995,0.667364,5.230758,1.575515
2026-06-26,DIACABS,206.279999,206.279999,206.279999,206.279999,0,0.000000,0.000000,56.680480,205.367996,201.037000,186.982000,181.223509,-5.808220,-5.808220,0.000000,9.248274,,,-1.414647,6.160260,N/A,0,0,0.824755,2.164328,11.970001,-45.607750,54.392250,52.181175,55.966147,216.280104,185.793895,0.671979,15.164477,56.620525,4.483360,5.641554,6.561605,-0.920051,53.146515,204.936288,200.799368,70842840.000000,202.752753,-0.088828,-1.688892,180.030873,1.000000,219.000000,180.759995,0.667364,0.000000,
2026-06-29,DIACABS,207.490005,211.000000,203.350006,208.539993,3027204,1.095596,0.602832,58.242001,205.545996,202.314499,187.937600,181.694482,-4.776259,-4.776259,0.586585,9.134111,32.156976,0.678430,0.428606,13.962505,N/A,0,0,1.184823,-3.157798,25.549988,-37.504507,62.495493,57.093331,57.332138,215.305459,189.323539,0.739609,12.842342,51.710219,4.380028,5.574152,6.364114,-0.789962,52.593937,205.657029,201.503061,73870044.000000,203.921968,-0.033936,-0.644135,180.890135,1.000000,219.000000,180.759995,0.726464,3.668358,13.725342
2026-06-30,DIACABS,211.000000,215.399994,206.479996,209.339996,5770440,0.383621,1.148696,58.808040,206.973996,203.048999,188.889000,182.163051,-4.410961,-4.410961,1.179633,9.118817,49.327296,0.320628,3.531157,7.546881,N/A,0,0,1.665306,1.326230,14.690002,-34.636084,65.363916,60.750553,74.537068,215.875429,190.222569,0.745236,12.633827,47.176729,4.355984,5.521639,6.195619,-0.673980,52.412967,206.393622,202.215510,79640484.000000,205.051647,-0.097863,0.241211,184.607614,1.000000,219.000000,187.110001,0.697084,4.261010,18.609910
2026-07-01,DIACABS,211.000000,212.000000,207.169998,208.729996,1956053,-0.291392,0.390991,58.160660,207.833997,204.051499,189.867400,182.605833,-4.689500,-4.689500,0.792970,8.812473,20.703926,0.322981,2.103411,10.626460,N/A,0,0,2.008154,2.063469,20.050003,-46.788181,53.211819,60.357076,50.257480,215.169644,192.933355,0.710399,10.897391,45.464446,4.221949,5.368911,6.030278,-0.661366,52.244924,206.860897,202.807736,77684431.000000,205.494337,-0.092623,-0.977560,184.607614,1.000000,219.000000,187.639999,0.672513,2.313995,46.998000
2026-07-02,DIACABS,210.059998,213.500000,207.300003,210.289993,2429129,0.747376,0.492316,59.391819,208.635995,204.931499,190.877599,183.059672,-3.977172,-3.977172,0.637188,8.625868,51.774327,0.482257,1.943957,9.133837,STRONG_UP,5,4,2.241585,3.975275,17.599991,-46.084706,53.915294,57.497009,51.063378,214.999788,194.863209,0.766108,9.826005,45.090618,4.101892,5.312512,5.886724,-0.574212,52.205103,207.546716,203.487941,80113560.000000,206.110817,-0.095725,-0.792859,185.906674,1.000000,219.000000,191.110001,0.687701,2.948308,3.709610
2026-07-03,DIACABS,211.490005,211.949997,197.500000,198.889999,5306753,-5.421082,1.129681,48.224223,207.157996,204.695998,191.620999,183.314999,-9.182649,-9.182649,0.570646,9.041877,3.183333,0.096194,-3.582509,-2.313363,STRONG_UP,6,4,1.820062,-4.946476,-4.710007,-93.534887,6.465113,37.864075,-29.327856,215.109828,194.282169,0.221236,10.174922,45.344919,4.546170,4.298383,5.569056,-1.270673,50.147588,205.815373,203.069947,74806807.000000,206.460492,-0.195565,0.208220,185.906674,1.000000,219.000000,191.110001,0.278953,7.265321,87.197292
2026-07-06,DIACABS,213.000000,218.770004,212.600006,218.770004,13219723,9.995477,2.654919,61.736173,209.203998,205.722498,192.684600,183.877777,-0.105021,-0.105021,7.094374,9.816029,0.000000,1.000000,4.905539,10.356133,STRONG_UP,6,4,1.684506,5.355170,20.529999,-0.000000,100.000000,53.460136,113.164810,217.424509,194.020488,1.057490,11.376501,56.655723,4.486917,5.040721,5.463389,-0.422668,48.907966,208.406299,204.497225,88026530.000000,208.132283,0.007737,2.392804,185.979909,1.000000,219.000000,191.110001,0.991753,2.820313,93.517115
2026-07-07,DIACABS,225.000000,232.250000,220.289993,224.949997,19539629,2.824881,3.356300,64.810569,212.325998,206.846498,193.926200,184.519531,-3.143166,-3.143166,2.847738,10.077741,60.618695,0.389632,7.456769,11.102877,STRONG_UP,6,4,1.870238,11.251237,22.479996,-21.007203,78.992797,61.819303,182.457967,221.241684,192.451313,1.128804,13.918713,56.963751,4.479992,6.057873,5.582286,0.475587,48.750535,211.715039,206.356567,107566159.000000,211.243245,-0.035442,2.924976,195.491411,1.000000,232.250000,191.110001,0.822557,5.316740,0.418085
2026-07-08,DIACABS,223.509995,239.899994,220.020004,231.330002,14213234,2.836188,2.232385,67.696211,216.845999,208.562998,195.326000,185.239692,-3.572319,-3.572319,-0.640143,10.777902,43.108634,0.568914,10.827388,17.426397,STRONG_UP,6,4,2.210961,13.158543,34.330002,-20.212248,79.787752,86.260183,187.831046,225.900894,191.225103,1.156568,16.626051,56.107981,4.659102,7.294697,5.924768,1.369929,49.031848,215.638031,208.626880,121779393.000000,213.689067,0.002742,1.567491,196.295275,1.000000,239.899994,191.110001,0.824349,8.593779,39.336073
2026-07-09,DIACABS,236.000000,251.800003,234.009995,242.399994,9705058,4.785368,1.444455,71.988404,223.267999,210.996498,197.018000,186.105757,-3.733125,-3.733125,2.018760,11.470194,52.838699,0.471613,15.269391,25.122593,STRONG_UP,6,4,2.959525,17.510178,48.669998,-17.311250,82.688750,80.489766,229.195694,232.684954,189.308042,1.223968,20.558119,56.920514,4.731929,9.063664,6.552547,2.511117,49.828139,220.990424,211.697163,131484451.000000,216.156900,0.006985,0.599745,206.465747,1.000000,251.800003,197.050003,0.828310,7.339113,35.975215
2026-04-08,DIGITIDE,91.599998,91.900002,86.000000,89.809998,1095704,,1.000000,,89.809998,89.809998,89.809998,89.809998,-2.274215,-2.274215,,,5.084796,0.645762,,,N/A,0,0,,,,-35.423787,64.576213,64.576213,,,,,,,,0.000000,0.000000,0.000000,,89.809998,89.809998,0.000000,89.236666,0.291524,,,-1.000000,91.900002,86.000000,0.645762,6.569426,30.338991
2026-04-09,DIGITIDE,89.820000,91.660004,87.720001,88.629997,347736,-1.313885,0.481816,,89.219997,89.219997,89.219997,89.219997,-3.558220,-3.558220,0.011137,,46.700579,0.230963,,,N/A,0,0,,,,-55.423787,44.576213,54.576213,133.333333,90.888770,87.551225,0.323223,3.740804,,,-0.094131,-0.018826,-0.075305,,89.573997,89.702725,-347736.000000,89.260757,0.091668,-0.707107,,-1.000000,91.900002,86.000000,0.445762,4.445450,30.203089
2026-04-10,DIGITIDE,88.010002,94.540001,88.010002,92.050003,544948,3.858745,0.822196,,90.163333,90.163333,90.163333,90.163333,-2.633804,-2.633804,-0.699532,,38.131674,0.618683,,,N/A,0,0,,,,-29.156881,70.843119,59.998515,193.539066,93.637664,86.689002,0.771516,7.706750,58.062633,,0.106013,0.006142,0.099872,,90.069199,89.916114,197212.000000,89.883592,0.131599,-0.303998,,-1.000000,94.540001,86.000000,0.708431,7.093969,61.868326
2026-04-13,DIGITIDE,88.250000,92.680000,88.250000,89.139999,291833,-3.161329,0.511938,,89.907499,89.907499,89.907499,89.907499,-5.711870,-5.711870,-4.128194,,79.909722,0.200903,,,N/A,0,0,,,,-63.231861,36.768139,50.729157,-1.570142,92.923213,86.891786,0.372750,6.708481,57.766125,,0.029476,0.010809,0.018668,,89.883359,89.845558,-94621.000000,89.901477,0.038196,-0.758377,,-1.000000,94.540001,86.000000,0.367681,4.969711,20.090278
2026-04-15,DIGITIDE,90.260002,95.000000,90.260002,92.760002,540175,4.061031,0.957623,,90.478000,90.478000,90.478000,90.478000,-2.357892,-2.357892,1.256454,,47.257360,0.527426,,,N/A,0,0,,,,-24.888865,75.111135,60.907464,191.906399,94.129070,86.826930,0.812511,8.070626,58.063915,,0.257951,0.060237,0.197714,,90.458687,90.110507,445554.000000,90.432355,0.041387,-0.075171,,-1.000000,95.000000,86.000000,0.751111,5.109959,52.742640
2026-04-16,DIGITIDE,93.550003,101.500000,93.000000,97.300003,1641740,4.894352,2.207562,,91.976001,91.615000,91.615000,91.615000,-4.137928,-4.137928,0.851661,,49.411729,0.505883,8.339835,,N/A,0,0,2.009802,,,-27.096755,72.903245,61.594173,241.450209,98.071837,85.158164,0.940231,14.095588,57.865449,,0.796180,0.207426,0.588755,,91.826951,90.764098,2087294.000000,92.946883,0.030488,1.714213,,-1.000000,101.500000,86.000000,0.729032,8.735868,44.117647
2026-04-17,DIGITIDE,98.080002,99.599998,96.800003,97.279999,388618,-0.020559,0.560805,,93.706001,92.424286,92.424286,92.424286,-4.157637,-4.157637,0.801643,,54.285683,0.171427,9.759677,,N/A,0,0,3.591447,,,-27.225814,72.774186,73.596189,170.448021,99.709935,85.138637,0.833238,15.765660,52.900369,,1.207201,0.407381,0.799821,,92.917560,91.356453,1698676.000000,93.343168,-0.024602,-0.612722,,-1.000000,101.500000,86.000000,0.727742,2.878285,28.571584
2026-04-20,DIGITIDE,97.800003,98.349998,93.699997,94.809998,363876,-2.539064,0.558239,,94.258000,92.722500,92.722500,92.722500,-6.591135,-6.591135,0.534544,,11.827855,0.238710,2.998364,,N/A,0,0,2.838368,,,-43.161306,56.838694,67.505375,82.580727,99.675452,85.769548,0.650116,14.997335,53.728692,,1.318432,0.589591,0.728841,,93.296048,91.670411,1334800.000000,93.502045,-0.059350,-0.607037,,-1.000000,101.500000,86.000000,0.568387,4.904548,64.301172
2026-04-21,DIGITIDE,94.820000,95.080002,91.019997,91.349998,289173,-3.649403,0.472865,,94.700000,92.570000,92.570000,92.570000,-10.000002,-10.000002,0.010550,,6.403985,0.081281,2.479245,,N/A,0,0,2.961377,,,-65.483881,34.516119,54.709666,-14.022445,99.137939,86.002061,0.407125,14.190211,55.724214,,1.114542,0.694581,0.419961,,92.906838,91.641283,1045627.000000,93.448521,-0.100232,-0.700947,,-1.000000,101.500000,86.000000,0.345161,4.444450,85.467901
2026-04-22,DIGITIDE,91.349998,95.949997,90.300003,95.360001,369374,4.389712,0.628917,,95.220000,92.849000,92.849000,92.849000,-6.049260,-6.049260,0.000000,,10.442424,0.895576,2.802931,,N/A,0,0,2.620526,,,-39.612899,60.387101,50.580638,31.500458,99.287818,86.410182,0.694989,13.869439,56.507744,,1.261984,0.808062,0.453923,,93.397470,91.979348,1415001.000000,93.475028,-0.044171,-0.494987,76.823690,1.000000,101.500000,86.000000,0.603871,5.924910,70.973566
2026-04-23,DIGITIDE,95.000000,96.900002,91.110001,91.709999,295919,-3.827602,0.527648,,94.101999,92.745454,92.745454,92.745454,-9.645321,-9.645321,-0.377517,,32.815220,0.103627,-5.745122,,N/A,0,0,1.233918,2.115579,,-63.161296,36.838704,43.913975,8.749004,98.892347,86.598562,0.415774,13.255405,57.969782,,1.071952,0.860840,0.211112,,93.059976,91.954862,1119082.000000,93.463755,-0.080079,-0.620616,77.596822,1.000000,101.500000,86.000000,0.368387,6.313380,56.822114
2026-04-24,DIGITIDE,92.000000,94.400002,90.070000,92.879997,214295,1.275759,0.402849,,93.221999,92.756666,92.756666,92.756666,-8.492614,-8.492614,0.316215,,35.104010,0.648960,-4.523028,,N/A,0,0,0.359624,4.795216,,-55.612921,44.387079,47.204295,-21.520308,98.618013,86.895319,0.510521,12.638115,55.205586,,1.004183,0.889509,0.114675,,93.023980,92.038965,1333377.000000,93.429722,-0.067389,-0.757950,77.596822,1.000000,101.500000,86.000000,0.443871,4.661931,20.323254
2026-04-27,DIGITIDE,94.000000,95.650002,93.099998,94.879997,231826,2.153316,0.455577,,93.235999,92.919999,92.919999,92.919999,-6.522170,-6.522170,1.205860,,30.196210,0.698038,0.073832,,N/A,0,0,0.213001,3.074410,,-42.709695,57.290305,46.172029,60.723001,98.654080,87.185919,0.670908,12.341973,53.273629,,1.099189,0.931445,0.167744,,93.395184,92.297241,1565203.000000,93.468748,-0.051147,-0.676034,79.084273,1.000000,101.500000,86.000000,0.572903,2.687609,34.509655
2026-04-28,DIGITIDE,94.879997,98.529999,94.010002,95.190002,508491,0.326734,0.999321,,94.003999,93.082142,93.082142,93.082142,-6.216746,-6.216746,0.000000,5.220789,73.893779,0.261062,4.203617,,N/A,0,0,0.553249,6.787080,,-40.709662,59.290338,53.655907,104.617943,98.723307,87.440978,0.686828,12.120831,51.012005,5.484598,1.185827,0.982321,0.203506,,93.754147,92.560219,2073694.000000,93.643005,-0.081607,-0.000877,81.152347,1.000000,101.500000,86.000000,0.592903,4.748394,6.858527
2026-04-29,DIGITIDE,95.190002,99.839996,94.050003,98.769997,680777,3.760893,1.308434,51.310033,94.685999,93.461333,93.461333,93.461333,-2.689658,-2.689658,0.000000,5.261446,18.480154,0.815198,3.575919,,N/A,0,0,0.659493,6.479080,,-19.811347,80.188653,65.589765,145.498356,99.640070,87.282595,0.929591,13.222019,50.930607,5.326968,1.525775,1.091012,0.434763,,94.757317,93.124744,2754471.000000,93.984098,-0.019500,0.420114,81.602114,1.000000,101.500000,86.000000,0.823871,5.862097,61.830714
2026-04-30,DIGITIDE,99.000000,99.000000,95.250000,97.309998,232452,-1.478181,0.462767,48.650602,95.805998,93.701874,93.701874,93.701874,-4.128081,-4.128081,0.232868,5.153486,0.000000,0.549333,6.106203,,N/A,0,0,1.031231,0.010272,,-31.060067,68.939933,69.472975,117.532350,99.973615,87.430133,0.787649,13.386586,49.904952,5.295947,1.658262,1.204462,0.453800,,95.267853,93.505222,2522019.000000,94.076726,-0.016082,-0.717731,82.191403,1.000000,101.500000,86.000000,0.729677,3.853664,45.066732
2026-05-01,DIGITIDE,97.309998,97.309998,97.309998,97.309998,0,0.000000,0.000000,48.650602,96.691998,93.914117,93.914117,93.914117,-4.128081,-4.128081,0.000000,4.785380,,,4.769596,,N/A,0,0,1.247836,0.030838,,-31.622660,68.377340,72.501975,109.991834,100.233888,87.594346,0.768671,13.458617,48.268065,4.917665,1.743164,1.312202,0.430962,,95.676282,93.851110,2522019.000000,94.076726,-0.016082,-1.231501,83.869760,1.000000,101.500000,86.000000,0.729677,0.000000,
2026-05-04,DIGITIDE,97.900002,99.269997,95.809998,96.730003,211718,-0.596027,0.462006,47.515940,97.062000,94.070555,94.070555,94.070555,-4.699504,-4.699504,0.606314,4.690710,39.595245,0.265898,1.949838,,N/A,0,0,1.238222,2.025109,,-41.732253,58.267747,65.195007,99.637463,100.343686,87.797424,0.711971,13.337076,46.941611,4.849281,1.743551,1.398472,0.345079,,95.887026,94.112828,2310301.000000,94.158688,-0.027687,-0.653128,84.405784,1.000000,101.500000,86.000000,0.692258,3.576966,33.814985
2026-05-05,DIGITIDE,96.730003,105.199997,96.419998,101.589996,1680029,5.024287,3.214983,56.641317,98.341998,94.466315,94.466315,94.466315,-3.431560,-3.431560,0.000000,4.982802,41.116186,0.588838,6.723389,,N/A,0,0,1.487044,11.209631,,-23.859889,76.140111,67.595066,189.271963,101.471279,87.461351,1.008474,14.830606,48.612704,4.904815,2.111676,1.541113,0.570563,,97.027620,94.792571,3990330.000000,95.328148,0.007063,2.507144,86.355206,1.000000,105.199997,86.000000,0.811979,8.642582,55.353003
2026-05-06,DIGITIDE,102.699997,105.000000,102.120003,103.379997,523118,1.761985,1.001010,59.438613,99.263998,94.911999,94.911999,94.911999,-1.730038,-1.730038,1.092628,4.870459,56.250149,0.437499,4.667410,,N/A,0,0,1.552157,8.410231,,-12.029081,87.970919,74.126259,217.450667,102.809952,87.014046,1.036088,16.642685,47.392014,4.711220,2.518820,1.736654,0.782166,,98.298096,95.573246,4513448.000000,95.737153,0.000453,0.001175,89.527688,1.000000,105.199997,86.000000,0.905208,2.785836,23.611144
2026-05-07,DIGITIDE,103.379997,104.129997,100.400002,100.830002,226592,-2.466624,0.472919,54.085414,99.967999,95.462999,95.193809,95.193809,-4.153988,-4.153988,0.000000,4.788997,20.107262,0.115282,3.617310,12.270354,N/A,0,0,1.879498,9.944393,11.020004,-28.882987,71.117013,78.409347,140.922428,103.399778,87.526220,0.838110,16.627969,47.550370,4.749576,2.605685,1.910461,0.695225,,98.804477,96.051133,4286856.000000,96.623479,-0.051034,-0.583603,89.527688,1.000000,105.199997,87.720001,0.750000,3.699292,68.364567
2026-05-08,DIGITIDE,100.830002,102.250000,99.000000,99.750000,169039,-1.071112,0.359505,51.951332,100.456000,96.018999,95.400908,95.400908,-5.180606,-5.180606,0.000000,4.679069,43.692251,0.230769,2.507453,12.546545,N/A,0,0,2.241285,7.396644,11.120003,-36.021136,63.978864,74.355598,88.840506,103.484286,88.553713,0.749890,15.549603,47.426879,4.690796,2.557893,2.039947,0.517946,,98.993582,96.387393,4117817.000000,96.959612,-0.041786,-0.688516,89.527688,1.000000,105.199997,88.010002,0.682955,3.258145,33.230826
2026-05-11,DIGITIDE,100.000000,107.000000,97.000000,103.510002,907084,3.769426,1.857612,58.143493,101.812000,96.591999,95.753478,95.753478,-3.261680,-3.261680,0.250627,5.059136,34.899979,0.651000,7.009199,12.449754,N/A,0,0,2.680376,9.095705,11.459999,-20.614281,79.385719,71.493865,115.560914,104.519507,88.664492,0.936329,16.414418,47.347343,4.887581,2.791243,2.190206,0.601037,,99.896866,97.034903,5024901.000000,97.777301,-0.025431,0.934711,89.527688,1.000000,107.000000,88.250000,0.813867,9.660902,35.100021
2026-05-12,DIGITIDE,104.489998,104.489998,96.120003,97.169998,285601,-6.125016,0.585254,47.117262,100.928000,96.993499,95.812499,95.812499,-9.186918,-9.186918,0.946764,5.295626,0.000000,0.125448,-4.350820,9.008300,N/A,0,0,2.675223,2.080046,8.029999,-58.062621,41.937379,61.767321,40.224271,104.103067,89.883932,0.512413,14.659884,51.483299,5.449857,2.436502,2.239465,0.197037,,99.351492,97.047185,4739300.000000,98.052542,-0.029482,-0.451595,89.527688,1.000000,107.000000,90.070000,0.419374,8.613765,87.455245
2026-05-13,DIGITIDE,97.900002,101.000000,94.500000,95.260002,349120,-1.965623,0.729702,44.386378,99.304001,97.118499,95.790399,95.790399,-10.971961,-10.971961,0.751264,5.381652,47.692284,0.116923,-7.854513,2.695127,N/A,0,0,2.324785,-3.553705,2.500000,-69.344345,30.655655,50.659584,-9.507014,103.998880,90.238119,0.364942,14.169042,50.359099,5.649435,1.978441,2.187261,-0.208820,,98.533194,96.884713,4390180.000000,98.314886,-0.061120,-0.287997,89.527688,1.000000,107.000000,90.070000,0.306557,6.823430,40.615375
2026-05-14,DIGITIDE,95.900002,97.800003,92.160004,93.019997,327002,-2.351465,0.792338,41.358819,97.742000,96.904499,95.683846,95.683846,-13.065424,-13.065424,0.671845,5.400106,33.687974,0.152481,-7.745716,-4.398773,N/A,0,0,1.510009,-4.408592,-4.280006,-94.204898,5.795102,26.129379,-60.513534,104.023223,89.785775,0.227163,14.692247,47.870731,5.805317,1.418325,2.033473,-0.615149,,97.430555,96.533376,4063178.000000,98.365375,-0.100731,-0.240422,89.527688,1.000000,107.000000,90.070000,0.174247,6.063212,51.063922
2026-05-15,DIGITIDE,93.889999,96.300003,92.750000,93.690002,190400,0.720281,0.472698,42.619546,96.530000,96.724999,95.609999,95.609999,-12.439250,-12.439250,0.935286,5.267955,67.887369,0.264789,-6.075186,-3.690375,N/A,0,0,0.735271,-3.720065,-3.589996,-89.690033,10.309967,15.586908,-60.757635,103.983529,89.466469,0.290936,15.008591,47.975866,5.622751,1.016772,1.830133,-0.813361,42.959055,96.682444,96.274887,4253578.000000,98.290801,-0.082627,-0.590126,89.527688,1.000000,107.000000,90.070000,0.213822,3.789095,5.633712
2026-05-18,DIGITIDE,93.910004,95.000000,90.910004,93.970001,86412,0.298857,0.222184,43.169419,94.622000,96.682999,95.551428,95.551428,-12.177569,-12.177569,0.234818,5.183815,25.183367,0.748166,-9.216502,-0.885979,N/A,0,0,0.094211,-2.853305,-0.839996,-80.981987,19.018013,11.707694,-77.538980,103.997689,89.368310,0.314551,15.131283,47.147547,5.516458,0.712914,1.606689,-0.893776,40.706397,96.139956,96.065352,4339990.000000,98.360224,-0.055614,-0.824782,89.527688,1.000000,107.000000,90.070000,0.230360,4.352449,1.466934
2026-05-19,DIGITIDE,92.320000,94.000000,85.099998,85.629997,1086753,-8.875177,2.534405,33.019474,92.314000,96.396999,95.209310,95.209310,-19.971965,-19.971965,-1.755881,5.449257,18.876405,0.059550,-11.876095,-6.261633,N/A,0,0,-0.614990,-15.710207,-5.720001,-97.579914,2.420086,10.582689,-159.550531,104.934708,87.859290,-0.130556,17.713640,55.430298,6.363725,-0.198576,1.245636,-1.444212,38.793841,94.037964,95.116683,3253237.000000,97.276371,-0.133832,1.655491,106.161292,-1.000000,107.000000,85.099998,0.024201,10.393556,75.168554
