rsi_min,rsi_max,vol_min,dist_min,dist_max,adx_min,slope_min,st_dir_up,cmf_min,body_pct_min,close_gt_ma5,stoch_k_min,stoch_k_max,trades,win_rate,avg_pct,targets,stops,times
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.3,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.3,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.3,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.3,True,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.3,True,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.5,False,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.5,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.5,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.5,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.5,True,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.2,True,0.1,0.5,True,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,,,False,,,27,55.55555555555556,0.6854645433520069,3,6,18
60,70,1.2,-6,-0.5,15,0.5,False,,,False,30.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,,False,40.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,,True,,,27,55.55555555555556,0.6854645433520069,3,6,18
60,70,1.2,-6,-0.5,15,0.5,False,,,True,30.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,,True,40.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,0.3,False,,,27,55.55555555555556,0.6854645433520069,3,6,18
60,70,1.2,-6,-0.5,15,0.5,False,,0.3,False,30.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,0.3,False,40.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,0.3,True,,,27,55.55555555555556,0.6854645433520069,3,6,18
60,70,1.2,-6,-0.5,15,0.5,False,,0.3,True,30.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,0.3,True,40.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,0.5,False,,,26,53.84615384615385,0.25029010271169944,2,6,18
60,70,1.2,-6,-0.5,15,0.5,False,,0.5,False,30.0,80.0,11,45.45454545454545,-0.4075985654390649,1,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,0.5,False,40.0,80.0,11,45.45454545454545,-0.4075985654390649,1,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,0.5,True,,,26,53.84615384615385,0.25029010271169944,2,6,18
60,70,1.2,-6,-0.5,15,0.5,False,,0.5,True,30.0,80.0,11,45.45454545454545,-0.4075985654390649,1,2,8
60,70,1.2,-6,-0.5,15,0.5,False,,0.5,True,40.0,80.0,11,45.45454545454545,-0.4075985654390649,1,2,8
60,70,1.2,-6,-0.5,15,0.5,False,0.0,,False,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,False,0.0,,False,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,,False,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,,True,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,False,0.0,,True,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,,True,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.3,False,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.3,False,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.3,False,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.3,True,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.3,True,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.3,True,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.5,False,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.5,False,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.5,False,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.5,True,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.5,True,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.0,0.5,True,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,False,0.05,,False,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,False,0.05,,False,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,,False,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,,True,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,False,0.05,,True,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,,True,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.3,False,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.3,False,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.3,False,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.3,True,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.3,True,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.3,True,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.5,False,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.5,False,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.5,False,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.5,True,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.5,True,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.05,0.5,True,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,False,0.1,,False,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,False,0.1,,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,False,0.1,,True,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,,True,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.3,False,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.3,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.3,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.3,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.3,True,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.3,True,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.5,False,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.5,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.5,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.5,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.5,True,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,False,0.1,0.5,True,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,,,False,,,27,55.55555555555556,0.6854645433520069,3,6,18
60,70,1.2,-6,-0.5,15,0.5,True,,,False,30.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,,False,40.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,,True,,,27,55.55555555555556,0.6854645433520069,3,6,18
60,70,1.2,-6,-0.5,15,0.5,True,,,True,30.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,,True,40.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,0.3,False,,,27,55.55555555555556,0.6854645433520069,3,6,18
60,70,1.2,-6,-0.5,15,0.5,True,,0.3,False,30.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,0.3,False,40.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,0.3,True,,,27,55.55555555555556,0.6854645433520069,3,6,18
60,70,1.2,-6,-0.5,15,0.5,True,,0.3,True,30.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,0.3,True,40.0,80.0,12,50.0,0.6263679816808576,2,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,0.5,False,,,26,53.84615384615385,0.25029010271169944,2,6,18
60,70,1.2,-6,-0.5,15,0.5,True,,0.5,False,30.0,80.0,11,45.45454545454545,-0.4075985654390649,1,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,0.5,False,40.0,80.0,11,45.45454545454545,-0.4075985654390649,1,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,0.5,True,,,26,53.84615384615385,0.25029010271169944,2,6,18
60,70,1.2,-6,-0.5,15,0.5,True,,0.5,True,30.0,80.0,11,45.45454545454545,-0.4075985654390649,1,2,8
60,70,1.2,-6,-0.5,15,0.5,True,,0.5,True,40.0,80.0,11,45.45454545454545,-0.4075985654390649,1,2,8
60,70,1.2,-6,-0.5,15,0.5,True,0.0,,False,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,True,0.0,,False,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,,False,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,,True,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,True,0.0,,True,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,,True,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.3,False,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.3,False,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.3,False,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.3,True,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.3,True,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.3,True,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.5,False,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.5,False,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.5,False,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.5,True,,,23,56.52173913043478,0.3967473606892433,2,6,15
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.5,True,30.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.0,0.5,True,40.0,80.0,9,44.44444444444444,-0.2749799852669297,1,2,6
60,70,1.2,-6,-0.5,15,0.5,True,0.05,,False,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,True,0.05,,False,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,,False,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,,True,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,True,0.05,,True,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,,True,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.3,False,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.3,False,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.3,False,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.3,True,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.3,True,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.3,True,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.5,False,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.5,False,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.5,False,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.5,True,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.5,True,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.05,0.5,True,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,15,0.5,True,0.1,,False,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,True,0.1,,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,True,0.1,,True,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,,True,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.3,False,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.3,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.3,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.3,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.3,True,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.3,True,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.5,False,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.5,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.5,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.5,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.5,True,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,15,0.5,True,0.1,0.5,True,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,20,0.0,False,,,False,,,31,58.06451612903226,1.2058786424463215,4,6,21
60,70,1.2,-6,-0.5,20,0.0,False,,,False,30.0,80.0,14,50.0,0.9481205162166005,2,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,,False,40.0,80.0,14,50.0,0.9481205162166005,2,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,,True,,,31,58.06451612903226,1.2058786424463215,4,6,21
60,70,1.2,-6,-0.5,20,0.0,False,,,True,30.0,80.0,14,50.0,0.9481205162166005,2,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,,True,40.0,80.0,14,50.0,0.9481205162166005,2,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,0.3,False,,,31,58.06451612903226,1.2058786424463215,4,6,21
60,70,1.2,-6,-0.5,20,0.0,False,,0.3,False,30.0,80.0,14,50.0,0.9481205162166005,2,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,0.3,False,40.0,80.0,14,50.0,0.9481205162166005,2,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,0.3,True,,,31,58.06451612903226,1.2058786424463215,4,6,21
60,70,1.2,-6,-0.5,20,0.0,False,,0.3,True,30.0,80.0,14,50.0,0.9481205162166005,2,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,0.3,True,40.0,80.0,14,50.0,0.9481205162166005,2,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,0.5,False,,,30,56.666666666666664,0.846074597194532,3,6,21
60,70,1.2,-6,-0.5,20,0.0,False,,0.5,False,30.0,80.0,13,46.15384615384615,0.09797594054095381,1,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,0.5,False,40.0,80.0,13,46.15384615384615,0.09797594054095381,1,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,0.5,True,,,30,56.666666666666664,0.846074597194532,3,6,21
60,70,1.2,-6,-0.5,20,0.0,False,,0.5,True,30.0,80.0,13,46.15384615384615,0.09797594054095381,1,2,10
60,70,1.2,-6,-0.5,20,0.0,False,,0.5,True,40.0,80.0,13,46.15384615384615,0.09797594054095381,1,2,10
60,70,1.2,-6,-0.5,20,0.0,False,0.0,,False,,,26,61.53846153846154,1.1276268184806761,3,6,17
60,70,1.2,-6,-0.5,20,0.0,False,0.0,,False,30.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,,False,40.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,,True,,,26,61.53846153846154,1.1276268184806761,3,6,17
60,70,1.2,-6,-0.5,20,0.0,False,0.0,,True,30.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,,True,40.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.3,False,,,26,61.53846153846154,1.1276268184806761,3,6,17
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.3,False,30.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.3,False,40.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.3,True,,,26,61.53846153846154,1.1276268184806761,3,6,17
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.3,True,30.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.3,True,40.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.5,False,,,26,61.53846153846154,1.1276268184806761,3,6,17
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.5,False,30.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.5,False,40.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.5,True,,,26,61.53846153846154,1.1276268184806761,3,6,17
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.5,True,30.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.0,0.5,True,40.0,80.0,10,50.0,0.46008643187729464,1,2,7
60,70,1.2,-6,-0.5,20,0.0,False,0.05,,False,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,20,0.0,False,0.05,,False,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,,False,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,,True,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,20,0.0,False,0.05,,True,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,,True,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.3,False,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.3,False,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.3,False,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.3,True,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.3,True,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.3,True,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.5,False,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.5,False,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.5,False,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.5,True,,,18,55.55555555555556,0.03213888822758099,1,5,12
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.5,True,30.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.05,0.5,True,40.0,80.0,7,42.857142857142854,-0.15748271424290117,1,2,4
60,70,1.2,-6,-0.5,20,0.0,False,0.1,,False,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,20,0.0,False,0.1,,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,20,0.0,False,0.1,,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,20,0.0,False,0.1,,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,20,0.0,False,0.1,,True,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,20,0.0,False,0.1,,True,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,20,0.0,False,0.1,0.3,False,,,15,46.666666666666664,-0.47990386899533743,1,5,9
60,70,1.2,-6,-0.5,20,0.0,False,0.1,0.3,False,30.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,20,0.0,False,0.1,0.3,False,40.0,80.0,6,33.33333333333333,-0.7904804158205669,1,2,3
60,70,1.2,-6,-0.5,20,0.0,False,0.1,0.3,True,,,15,46.666666666666664,-0.47990386899533743,1,5,9
