rsi_min,rsi_max,vol_min,dip_min,dip_max,ma20_mult,slope_min,adx_min,roc_10_min,cci_20_min,macd_hist_min,atr_pct_max,trades,win_rate,avg_pct,targets,stops,times
48,68,0.8,-15,-5,0.96,0.0,33,0.0,40.0,-0.5,,9,66.66666666666666,2.9445293990577865,2,2,5
48,68,0.8,-15,-5,0.96,0.0,33,0.0,40.0,-0.5,5.0,4,75.0,2.934215861218835,1,1,2
48,68,0.8,-15,-5,0.96,0.0,33,0.0,40.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,0.0,40.0,0.0,,9,66.66666666666666,2.9445293990577865,2,2,5
48,68,0.8,-15,-5,0.96,0.0,33,0.0,40.0,0.0,5.0,4,75.0,2.934215861218835,1,1,2
48,68,0.8,-15,-5,0.96,0.0,33,0.0,40.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,0.0,60.0,,,8,75.0,4.06259557394001,2,1,5
48,68,0.8,-15,-5,0.96,0.0,33,0.0,60.0,,5.0,3,100.0,5.9122878149584475,1,0,2
48,68,0.8,-15,-5,0.96,0.0,33,0.0,60.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,0.0,60.0,-0.5,,8,75.0,4.06259557394001,2,1,5
48,68,0.8,-15,-5,0.96,0.0,33,0.0,60.0,-0.5,5.0,3,100.0,5.9122878149584475,1,0,2
48,68,0.8,-15,-5,0.96,0.0,33,0.0,60.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,0.0,60.0,0.0,,8,75.0,4.06259557394001,2,1,5
48,68,0.8,-15,-5,0.96,0.0,33,0.0,60.0,0.0,5.0,3,100.0,5.9122878149584475,1,0,2
48,68,0.8,-15,-5,0.96,0.0,33,0.0,60.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,,,,11,72.72727272727273,2.8716207218182173,2,2,7
48,68,0.8,-15,-5,0.96,0.0,33,1.0,,,5.0,6,83.33333333333334,2.8039877988926083,1,1,4
48,68,0.8,-15,-5,0.96,0.0,33,1.0,,,4.0,1,100.0,2.088473459028277,0,0,1
48,68,0.8,-15,-5,0.96,0.0,33,1.0,,-0.5,,9,66.66666666666666,2.9445293990577865,2,2,5
48,68,0.8,-15,-5,0.96,0.0,33,1.0,,-0.5,5.0,4,75.0,2.934215861218835,1,1,2
48,68,0.8,-15,-5,0.96,0.0,33,1.0,,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,,0.0,,9,66.66666666666666,2.9445293990577865,2,2,5
48,68,0.8,-15,-5,0.96,0.0,33,1.0,,0.0,5.0,4,75.0,2.934215861218835,1,1,2
48,68,0.8,-15,-5,0.96,0.0,33,1.0,,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,0.0,,,11,72.72727272727273,2.8716207218182173,2,2,7
48,68,0.8,-15,-5,0.96,0.0,33,1.0,0.0,,5.0,6,83.33333333333334,2.8039877988926083,1,1,4
48,68,0.8,-15,-5,0.96,0.0,33,1.0,0.0,,4.0,1,100.0,2.088473459028277,0,0,1
48,68,0.8,-15,-5,0.96,0.0,33,1.0,0.0,-0.5,,9,66.66666666666666,2.9445293990577865,2,2,5
48,68,0.8,-15,-5,0.96,0.0,33,1.0,0.0,-0.5,5.0,4,75.0,2.934215861218835,1,1,2
48,68,0.8,-15,-5,0.96,0.0,33,1.0,0.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,0.0,0.0,,9,66.66666666666666,2.9445293990577865,2,2,5
48,68,0.8,-15,-5,0.96,0.0,33,1.0,0.0,0.0,5.0,4,75.0,2.934215861218835,1,1,2
48,68,0.8,-15,-5,0.96,0.0,33,1.0,0.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,40.0,,,10,70.0,2.9499354480972113,2,2,6
48,68,0.8,-15,-5,0.96,0.0,33,1.0,40.0,,5.0,5,80.0,2.947090666865474,1,1,3
48,68,0.8,-15,-5,0.96,0.0,33,1.0,40.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,40.0,-0.5,,9,66.66666666666666,2.9445293990577865,2,2,5
48,68,0.8,-15,-5,0.96,0.0,33,1.0,40.0,-0.5,5.0,4,75.0,2.934215861218835,1,1,2
48,68,0.8,-15,-5,0.96,0.0,33,1.0,40.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,40.0,0.0,,9,66.66666666666666,2.9445293990577865,2,2,5
48,68,0.8,-15,-5,0.96,0.0,33,1.0,40.0,0.0,5.0,4,75.0,2.934215861218835,1,1,2
48,68,0.8,-15,-5,0.96,0.0,33,1.0,40.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,60.0,,,8,75.0,4.06259557394001,2,1,5
48,68,0.8,-15,-5,0.96,0.0,33,1.0,60.0,,5.0,3,100.0,5.9122878149584475,1,0,2
48,68,0.8,-15,-5,0.96,0.0,33,1.0,60.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,60.0,-0.5,,8,75.0,4.06259557394001,2,1,5
48,68,0.8,-15,-5,0.96,0.0,33,1.0,60.0,-0.5,5.0,3,100.0,5.9122878149584475,1,0,2
48,68,0.8,-15,-5,0.96,0.0,33,1.0,60.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,1.0,60.0,0.0,,8,75.0,4.06259557394001,2,1,5
48,68,0.8,-15,-5,0.96,0.0,33,1.0,60.0,0.0,5.0,3,100.0,5.9122878149584475,1,0,2
48,68,0.8,-15,-5,0.96,0.0,33,1.0,60.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,,,,10,70.0,2.704782390787587,2,2,6
48,68,0.8,-15,-5,0.96,0.0,33,2.0,,,5.0,5,80.0,2.4567845522462273,1,1,3
48,68,0.8,-15,-5,0.96,0.0,33,2.0,,,4.0,1,100.0,2.088473459028277,0,0,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,,-0.5,,8,62.5,2.7450950699244454,2,2,4
48,68,0.8,-15,-5,0.96,0.0,33,2.0,,-0.5,5.0,3,66.66666666666666,2.398953137583608,1,1,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,,0.0,,8,62.5,2.7450950699244454,2,2,4
48,68,0.8,-15,-5,0.96,0.0,33,2.0,,0.0,5.0,3,66.66666666666666,2.398953137583608,1,1,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,0.0,,,10,70.0,2.704782390787587,2,2,6
48,68,0.8,-15,-5,0.96,0.0,33,2.0,0.0,,5.0,5,80.0,2.4567845522462273,1,1,3
48,68,0.8,-15,-5,0.96,0.0,33,2.0,0.0,,4.0,1,100.0,2.088473459028277,0,0,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,0.0,-0.5,,8,62.5,2.7450950699244454,2,2,4
48,68,0.8,-15,-5,0.96,0.0,33,2.0,0.0,-0.5,5.0,3,66.66666666666666,2.398953137583608,1,1,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,0.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,0.0,0.0,,8,62.5,2.7450950699244454,2,2,4
48,68,0.8,-15,-5,0.96,0.0,33,2.0,0.0,0.0,5.0,3,66.66666666666666,2.398953137583608,1,1,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,0.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,40.0,,,9,66.66666666666666,2.773261160983066,2,2,5
48,68,0.8,-15,-5,0.96,0.0,33,2.0,40.0,,5.0,4,75.0,2.548862325550714,1,1,2
48,68,0.8,-15,-5,0.96,0.0,33,2.0,40.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,40.0,-0.5,,8,62.5,2.7450950699244454,2,2,4
48,68,0.8,-15,-5,0.96,0.0,33,2.0,40.0,-0.5,5.0,3,66.66666666666666,2.398953137583608,1,1,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,40.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,40.0,0.0,,8,62.5,2.7450950699244454,2,2,4
48,68,0.8,-15,-5,0.96,0.0,33,2.0,40.0,0.0,5.0,3,66.66666666666666,2.398953137583608,1,1,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,40.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,60.0,,,7,71.42857142857143,3.994394365627938,2,1,4
48,68,0.8,-15,-5,0.96,0.0,33,2.0,60.0,,5.0,2,100.0,6.5984297063754145,1,0,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,60.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,60.0,-0.5,,7,71.42857142857143,3.994394365627938,2,1,4
48,68,0.8,-15,-5,0.96,0.0,33,2.0,60.0,-0.5,5.0,2,100.0,6.5984297063754145,1,0,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,60.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.0,33,2.0,60.0,0.0,,7,71.42857142857143,3.994394365627938,2,1,4
48,68,0.8,-15,-5,0.96,0.0,33,2.0,60.0,0.0,5.0,2,100.0,6.5984297063754145,1,0,1
48,68,0.8,-15,-5,0.96,0.0,33,2.0,60.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,,,,,28,57.14285714285714,1.8621327044652858,7,9,12
48,68,0.8,-15,-5,0.96,0.3,20,,,,5.0,19,63.1578947368421,2.394920513699914,5,5,9
48,68,0.8,-15,-5,0.96,0.3,20,,,,4.0,8,75.0,4.24177638696162,3,2,3
48,68,0.8,-15,-5,0.96,0.3,20,,,-0.5,,16,62.5,2.993304072069134,5,4,7
48,68,0.8,-15,-5,0.96,0.3,20,,,-0.5,5.0,11,54.54545454545454,1.8700626159230331,3,3,5
48,68,0.8,-15,-5,0.96,0.3,20,,,-0.5,4.0,4,50.0,2.999999999999999,2,2,0
48,68,0.8,-15,-5,0.96,0.3,20,,,0.0,,14,57.14285714285714,2.798675413001007,4,3,7
48,68,0.8,-15,-5,0.96,0.3,20,,,0.0,5.0,8,50.0,1.5521943294211686,2,2,4
48,68,0.8,-15,-5,0.96,0.3,20,,,0.0,4.0,2,50.0,3.0000000000000027,1,1,0
48,68,0.8,-15,-5,0.96,0.3,20,,0.0,,,24,54.166666666666664,1.5955824203484716,6,8,10
48,68,0.8,-15,-5,0.96,0.3,20,,0.0,,5.0,15,60.0,2.1105168082422456,4,4,7
48,68,0.8,-15,-5,0.96,0.3,20,,0.0,,4.0,6,66.66666666666666,4.348078909838049,3,2,1
48,68,0.8,-15,-5,0.96,0.3,20,,0.0,-0.5,,16,62.5,2.993304072069134,5,4,7
48,68,0.8,-15,-5,0.96,0.3,20,,0.0,-0.5,5.0,11,54.54545454545454,1.8700626159230331,3,3,5
48,68,0.8,-15,-5,0.96,0.3,20,,0.0,-0.5,4.0,4,50.0,2.999999999999999,2,2,0
48,68,0.8,-15,-5,0.96,0.3,20,,0.0,0.0,,14,57.14285714285714,2.798675413001007,4,3,7
48,68,0.8,-15,-5,0.96,0.3,20,,0.0,0.0,5.0,8,50.0,1.5521943294211686,2,2,4
48,68,0.8,-15,-5,0.96,0.3,20,,0.0,0.0,4.0,2,50.0,3.0000000000000027,1,1,0
48,68,0.8,-15,-5,0.96,0.3,20,,40.0,,,18,61.111111111111114,2.493969724586566,5,5,8
48,68,0.8,-15,-5,0.96,0.3,20,,40.0,,5.0,11,63.63636363636363,2.6881162422368563,3,2,6
48,68,0.8,-15,-5,0.96,0.3,20,,40.0,,4.0,3,66.66666666666666,6.000000000000007,2,1,0
48,68,0.8,-15,-5,0.96,0.3,20,,40.0,-0.5,,14,64.28571428571429,2.992347510936154,4,3,7
48,68,0.8,-15,-5,0.96,0.3,20,,40.0,-0.5,5.0,9,55.55555555555556,1.6189654194614858,2,2,5
48,68,0.8,-15,-5,0.96,0.3,20,,40.0,-0.5,4.0,2,50.0,3.0000000000000027,1,1,0
48,68,0.8,-15,-5,0.96,0.3,20,,40.0,0.0,,14,57.14285714285714,2.798675413001007,4,3,7
48,68,0.8,-15,-5,0.96,0.3,20,,40.0,0.0,5.0,8,50.0,1.5521943294211686,2,2,4
48,68,0.8,-15,-5,0.96,0.3,20,,40.0,0.0,4.0,2,50.0,3.0000000000000027,1,1,0
48,68,0.8,-15,-5,0.96,0.3,20,,60.0,,,11,63.63636363636363,3.1825467883158582,3,2,6
48,68,0.8,-15,-5,0.96,0.3,20,,60.0,,5.0,4,75.0,3.5610283812074215,1,0,3
48,68,0.8,-15,-5,0.96,0.3,20,,60.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,,60.0,-0.5,,10,70.0,4.100801467147444,3,1,6
48,68,0.8,-15,-5,0.96,0.3,20,,60.0,-0.5,5.0,4,75.0,3.5610283812074215,1,0,3
48,68,0.8,-15,-5,0.96,0.3,20,,60.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,,60.0,0.0,,10,70.0,4.100801467147444,3,1,6
48,68,0.8,-15,-5,0.96,0.3,20,,60.0,0.0,5.0,4,75.0,3.5610283812074215,1,0,3
48,68,0.8,-15,-5,0.96,0.3,20,,60.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,,,,17,70.58823529411765,3.41885511634257,5,3,9
48,68,0.8,-15,-5,0.96,0.3,20,0.0,,,5.0,11,72.72727272727273,3.044028273917641,3,2,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,,,4.0,3,100.0,8.696157819676104,2,0,1
48,68,0.8,-15,-5,0.96,0.3,20,0.0,,-0.5,,12,75.0,4.143285336880542,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,,-0.5,5.0,7,71.42857142857143,3.1996068092305316,2,1,4
48,68,0.8,-15,-5,0.96,0.3,20,0.0,,-0.5,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,,0.0,,12,66.66666666666666,3.9173345559562045,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,,0.0,5.0,6,66.66666666666666,3.37401892080495,2,1,3
48,68,0.8,-15,-5,0.96,0.3,20,0.0,,0.0,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,0.0,,,17,70.58823529411765,3.41885511634257,5,3,9
48,68,0.8,-15,-5,0.96,0.3,20,0.0,0.0,,5.0,11,72.72727272727273,3.044028273917641,3,2,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,0.0,,4.0,3,100.0,8.696157819676104,2,0,1
48,68,0.8,-15,-5,0.96,0.3,20,0.0,0.0,-0.5,,12,75.0,4.143285336880542,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,0.0,-0.5,5.0,7,71.42857142857143,3.1996068092305316,2,1,4
48,68,0.8,-15,-5,0.96,0.3,20,0.0,0.0,-0.5,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,0.0,0.0,,12,66.66666666666666,3.9173345559562045,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,0.0,0.0,5.0,6,66.66666666666666,3.37401892080495,2,1,3
48,68,0.8,-15,-5,0.96,0.3,20,0.0,0.0,0.0,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,40.0,,,14,78.57142857142857,4.6227152808584675,5,2,7
48,68,0.8,-15,-5,0.96,0.3,20,0.0,40.0,,5.0,9,77.77777777777779,4.155093061562863,3,1,5
48,68,0.8,-15,-5,0.96,0.3,20,0.0,40.0,,4.0,2,100.0,12.000000000000018,2,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,40.0,-0.5,,12,75.0,4.143285336880542,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,40.0,-0.5,5.0,7,71.42857142857143,3.1996068092305316,2,1,4
48,68,0.8,-15,-5,0.96,0.3,20,0.0,40.0,-0.5,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,40.0,0.0,,12,66.66666666666666,3.9173345559562045,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,40.0,0.0,5.0,6,66.66666666666666,3.37401892080495,2,1,3
48,68,0.8,-15,-5,0.96,0.3,20,0.0,40.0,0.0,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,60.0,,,10,70.0,4.100801467147444,3,1,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,60.0,,5.0,4,75.0,3.5610283812074215,1,0,3
48,68,0.8,-15,-5,0.96,0.3,20,0.0,60.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,60.0,-0.5,,10,70.0,4.100801467147444,3,1,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,60.0,-0.5,5.0,4,75.0,3.5610283812074215,1,0,3
48,68,0.8,-15,-5,0.96,0.3,20,0.0,60.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,0.0,60.0,0.0,,10,70.0,4.100801467147444,3,1,6
48,68,0.8,-15,-5,0.96,0.3,20,0.0,60.0,0.0,5.0,4,75.0,3.5610283812074215,1,0,3
48,68,0.8,-15,-5,0.96,0.3,20,0.0,60.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,,,,15,66.66666666666666,3.073005201330317,4,3,8
48,68,0.8,-15,-5,0.96,0.3,20,1.0,,,5.0,9,66.66666666666666,2.1479085414788894,2,2,5
48,68,0.8,-15,-5,0.96,0.3,20,1.0,,,4.0,2,100.0,7.044236729514147,1,0,1
48,68,0.8,-15,-5,0.96,0.3,20,1.0,,-0.5,,12,66.66666666666666,3.9173345559562045,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,1.0,,-0.5,5.0,6,66.66666666666666,3.37401892080495,2,1,3
48,68,0.8,-15,-5,0.96,0.3,20,1.0,,-0.5,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,,0.0,,12,66.66666666666666,3.9173345559562045,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,1.0,,0.0,5.0,6,66.66666666666666,3.37401892080495,2,1,3
48,68,0.8,-15,-5,0.96,0.3,20,1.0,,0.0,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,0.0,,,15,66.66666666666666,3.073005201330317,4,3,8
48,68,0.8,-15,-5,0.96,0.3,20,1.0,0.0,,5.0,9,66.66666666666666,2.1479085414788894,2,2,5
48,68,0.8,-15,-5,0.96,0.3,20,1.0,0.0,,4.0,2,100.0,7.044236729514147,1,0,1
48,68,0.8,-15,-5,0.96,0.3,20,1.0,0.0,-0.5,,12,66.66666666666666,3.9173345559562045,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,1.0,0.0,-0.5,5.0,6,66.66666666666666,3.37401892080495,2,1,3
48,68,0.8,-15,-5,0.96,0.3,20,1.0,0.0,-0.5,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,0.0,0.0,,12,66.66666666666666,3.9173345559562045,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,1.0,0.0,0.0,5.0,6,66.66666666666666,3.37401892080495,2,1,3
48,68,0.8,-15,-5,0.96,0.3,20,1.0,0.0,0.0,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,40.0,,,13,69.23076923076923,3.846661889302037,4,2,7
48,68,0.8,-15,-5,0.96,0.3,20,1.0,40.0,,5.0,7,71.42857142857143,3.320386202040247,2,1,4
48,68,0.8,-15,-5,0.96,0.3,20,1.0,40.0,,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,40.0,-0.5,,12,66.66666666666666,3.9173345559562045,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,1.0,40.0,-0.5,5.0,6,66.66666666666666,3.37401892080495,2,1,3
48,68,0.8,-15,-5,0.96,0.3,20,1.0,40.0,-0.5,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,40.0,0.0,,12,66.66666666666666,3.9173345559562045,4,2,6
48,68,0.8,-15,-5,0.96,0.3,20,1.0,40.0,0.0,5.0,6,66.66666666666666,3.37401892080495,2,1,3
48,68,0.8,-15,-5,0.96,0.3,20,1.0,40.0,0.0,4.0,1,100.0,12.000000000000016,1,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,60.0,,,10,70.0,4.100801467147444,3,1,6
48,68,0.8,-15,-5,0.96,0.3,20,1.0,60.0,,5.0,4,75.0,3.5610283812074215,1,0,3
48,68,0.8,-15,-5,0.96,0.3,20,1.0,60.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,60.0,-0.5,,10,70.0,4.100801467147444,3,1,6
48,68,0.8,-15,-5,0.96,0.3,20,1.0,60.0,-0.5,5.0,4,75.0,3.5610283812074215,1,0,3
48,68,0.8,-15,-5,0.96,0.3,20,1.0,60.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,1.0,60.0,0.0,,10,70.0,4.100801467147444,3,1,6
48,68,0.8,-15,-5,0.96,0.3,20,1.0,60.0,0.0,5.0,4,75.0,3.5610283812074215,1,0,3
48,68,0.8,-15,-5,0.96,0.3,20,1.0,60.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,,,,12,66.66666666666666,2.9629228323191863,3,2,7
48,68,0.8,-15,-5,0.96,0.3,20,2.0,,,5.0,6,66.66666666666666,1.465195473530913,1,1,4
48,68,0.8,-15,-5,0.96,0.3,20,2.0,,,4.0,1,100.0,2.088473459028277,0,0,1
48,68,0.8,-15,-5,0.96,0.3,20,2.0,,-0.5,,10,60.0,3.046801063934992,3,2,5
48,68,0.8,-15,-5,0.96,0.3,20,2.0,,-0.5,5.0,4,50.0,0.9260273731762917,1,1,2
48,68,0.8,-15,-5,0.96,0.3,20,2.0,,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,,0.0,,10,60.0,3.046801063934992,3,2,5
48,68,0.8,-15,-5,0.96,0.3,20,2.0,,0.0,5.0,4,50.0,0.9260273731762917,1,1,2
48,68,0.8,-15,-5,0.96,0.3,20,2.0,,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,0.0,,,12,66.66666666666666,2.9629228323191863,3,2,7
48,68,0.8,-15,-5,0.96,0.3,20,2.0,0.0,,5.0,6,66.66666666666666,1.465195473530913,1,1,4
48,68,0.8,-15,-5,0.96,0.3,20,2.0,0.0,,4.0,1,100.0,2.088473459028277,0,0,1
48,68,0.8,-15,-5,0.96,0.3,20,2.0,0.0,-0.5,,10,60.0,3.046801063934992,3,2,5
48,68,0.8,-15,-5,0.96,0.3,20,2.0,0.0,-0.5,5.0,4,50.0,0.9260273731762917,1,1,2
48,68,0.8,-15,-5,0.96,0.3,20,2.0,0.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,0.0,0.0,,10,60.0,3.046801063934992,3,2,5
48,68,0.8,-15,-5,0.96,0.3,20,2.0,0.0,0.0,5.0,4,50.0,0.9260273731762917,1,1,2
48,68,0.8,-15,-5,0.96,0.3,20,2.0,0.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,40.0,,,11,63.63636363636363,3.0424182298910867,3,2,6
48,68,0.8,-15,-5,0.96,0.3,20,2.0,40.0,,5.0,5,60.0,1.34053987643144,1,1,3
48,68,0.8,-15,-5,0.96,0.3,20,2.0,40.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,40.0,-0.5,,10,60.0,3.046801063934992,3,2,5
48,68,0.8,-15,-5,0.96,0.3,20,2.0,40.0,-0.5,5.0,4,50.0,0.9260273731762917,1,1,2
48,68,0.8,-15,-5,0.96,0.3,20,2.0,40.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,40.0,0.0,,10,60.0,3.046801063934992,3,2,5
48,68,0.8,-15,-5,0.96,0.3,20,2.0,40.0,0.0,5.0,4,50.0,0.9260273731762917,1,1,2
48,68,0.8,-15,-5,0.96,0.3,20,2.0,40.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,60.0,,,9,66.66666666666666,4.052001182149992,3,1,5
48,68,0.8,-15,-5,0.96,0.3,20,2.0,60.0,,5.0,3,66.66666666666666,3.234703164235057,1,0,2
48,68,0.8,-15,-5,0.96,0.3,20,2.0,60.0,,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,60.0,-0.5,,9,66.66666666666666,4.052001182149992,3,1,5
48,68,0.8,-15,-5,0.96,0.3,20,2.0,60.0,-0.5,5.0,3,66.66666666666666,3.234703164235057,1,0,2
48,68,0.8,-15,-5,0.96,0.3,20,2.0,60.0,-0.5,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,20,2.0,60.0,0.0,,9,66.66666666666666,4.052001182149992,3,1,5
48,68,0.8,-15,-5,0.96,0.3,20,2.0,60.0,0.0,5.0,3,66.66666666666666,3.234703164235057,1,0,2
48,68,0.8,-15,-5,0.96,0.3,20,2.0,60.0,0.0,4.0,0,0.0,0.0,0,0,0
48,68,0.8,-15,-5,0.96,0.3,25,,,,,26,57.692307692307686,1.9453290029638581,7,9,10
48,68,0.8,-15,-5,0.96,0.3,25,,,,5.0,17,64.70588235294117,2.584842830137099,5,5,7
48,68,0.8,-15,-5,0.96,0.3,25,,,,4.0,7,71.42857142857143,4.36378436546642,3,2,2
48,68,0.8,-15,-5,0.96,0.3,25,,,-0.5,,15,66.66666666666666,3.3146282695044325,5,4,6
48,68,0.8,-15,-5,0.96,0.3,25,,,-0.5,5.0,10,60.0,2.23972476646137,3,3,4
48,68,0.8,-15,-5,0.96,0.3,25,,,-0.5,4.0,4,50.0,2.999999999999999,2,2,0
48,68,0.8,-15,-5,0.96,0.3,25,,,0.0,,13,61.53846153846154,3.154462667036495,4,3,6
48,68,0.8,-15,-5,0.96,0.3,25,,,0.0,5.0,7,57.14285714285714,2.0348733606899554,2,2,3
