ret_20d_min,rsi_min,rsi_max,vol_min,dip_min,dip_max,ut_gate,ma20_mult,adx_min,macd_hist_pos,trades,win_rate,avg_pct,targets,stops,times
20,48,62,1.1,-12,-6,True,0.94,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-12,-6,True,0.94,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-12,-6,True,0.94,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-12,-6,True,0.96,,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-12,-6,True,0.96,,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-12,-6,True,0.96,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-12,-6,True,0.96,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-12,-6,True,0.96,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-12,-6,True,0.96,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,False,,,False,8,12.5,-2.7946798295313364,1,5,2
20,48,62,1.1,-15,-6,False,,,True,7,14.285714285714285,-2.6516290726817053,1,5,1
20,48,62,1.1,-15,-6,False,,18.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.1,-15,-6,False,,18.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.1,-15,-6,False,,22.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.1,-15,-6,False,,22.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.1,-15,-6,False,0.94,,False,8,12.5,-2.7946798295313364,1,5,2
20,48,62,1.1,-15,-6,False,0.94,,True,7,14.285714285714285,-2.6516290726817053,1,5,1
20,48,62,1.1,-15,-6,False,0.94,18.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.1,-15,-6,False,0.94,18.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.1,-15,-6,False,0.94,22.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.1,-15,-6,False,0.94,22.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.1,-15,-6,False,0.96,,False,8,12.5,-2.7946798295313364,1,5,2
20,48,62,1.1,-15,-6,False,0.96,,True,7,14.285714285714285,-2.6516290726817053,1,5,1
20,48,62,1.1,-15,-6,False,0.96,18.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.1,-15,-6,False,0.96,18.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.1,-15,-6,False,0.96,22.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.1,-15,-6,False,0.96,22.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.1,-15,-6,True,,,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,,,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.94,,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.94,,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.94,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.94,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.94,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.94,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.96,,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.96,,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.96,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.96,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.96,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.1,-15,-6,True,0.96,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,False,,,False,6,33.33333333333333,-0.17433918791312522,1,3,2
20,48,62,1.3,-12,-5,False,,,True,5,40.0,0.5500000000000007,1,3,1
20,48,62,1.3,-12,-5,False,,18.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-5,False,,18.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-5,False,,22.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-5,False,,22.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-5,False,0.94,,False,6,33.33333333333333,-0.17433918791312522,1,3,2
20,48,62,1.3,-12,-5,False,0.94,,True,5,40.0,0.5500000000000007,1,3,1
20,48,62,1.3,-12,-5,False,0.94,18.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-5,False,0.94,18.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-5,False,0.94,22.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-5,False,0.94,22.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-5,False,0.96,,False,6,33.33333333333333,-0.17433918791312522,1,3,2
20,48,62,1.3,-12,-5,False,0.96,,True,5,40.0,0.5500000000000007,1,3,1
20,48,62,1.3,-12,-5,False,0.96,18.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-5,False,0.96,18.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-5,False,0.96,22.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-5,False,0.96,22.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-5,True,,,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,,,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.94,,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.94,,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.94,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.94,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.94,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.94,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.96,,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.96,,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.96,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.96,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.96,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-5,True,0.96,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-10,-5,False,,,False,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-10,-5,False,,,True,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-10,-5,False,,18.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,,22.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,0.94,,False,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-10,-5,False,0.94,,True,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-10,-5,False,0.94,18.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,0.94,22.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,0.96,,False,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-10,-5,False,0.96,,True,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-10,-5,False,0.96,18.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,0.96,22.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-10,-5,True,,,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,,,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,,18.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,,18.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,,22.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,,22.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.94,,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.94,,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.96,,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.96,,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-10,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,False,,,False,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-9,-5,False,,,True,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-9,-5,False,,18.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,,22.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,0.94,,False,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-9,-5,False,0.94,,True,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-9,-5,False,0.94,18.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,0.94,22.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,0.96,,False,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-9,-5,False,0.96,,True,2,50.0,3.000000000000003,1,1,0
20,48,62,1.3,-9,-5,False,0.96,18.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,0.96,22.0,False,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
20,48,62,1.3,-9,-5,True,,,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,,,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,,18.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,,18.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,,22.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,,22.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.94,,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.94,,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.96,,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.96,,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,48,62,1.3,-9,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,48,62,1.3,-12,-6,False,,,False,6,33.33333333333333,-0.17433918791312522,1,3,2
20,48,62,1.3,-12,-6,False,,,True,5,40.0,0.5500000000000007,1,3,1
20,48,62,1.3,-12,-6,False,,18.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-6,False,,18.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-6,False,,22.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-6,False,,22.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-6,False,0.94,,False,6,33.33333333333333,-0.17433918791312522,1,3,2
20,48,62,1.3,-12,-6,False,0.94,,True,5,40.0,0.5500000000000007,1,3,1
20,48,62,1.3,-12,-6,False,0.94,18.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-6,False,0.94,18.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-6,False,0.94,22.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-6,False,0.94,22.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-6,False,0.96,,False,6,33.33333333333333,-0.17433918791312522,1,3,2
20,48,62,1.3,-12,-6,False,0.96,,True,5,40.0,0.5500000000000007,1,3,1
20,48,62,1.3,-12,-6,False,0.96,18.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-6,False,0.96,18.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-6,False,0.96,22.0,False,3,66.66666666666666,5.65132162417375,1,0,2
20,48,62,1.3,-12,-6,False,0.96,22.0,True,2,100.0,10.375000000000004,1,0,1
20,48,62,1.3,-12,-6,True,,,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,,,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.94,,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.94,,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.94,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.94,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.94,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.94,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.96,,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.96,,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.96,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.96,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.96,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-12,-6,True,0.96,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,False,,,False,8,12.5,-2.7946798295313364,1,5,2
20,48,62,1.3,-15,-6,False,,,True,7,14.285714285714285,-2.6516290726817053,1,5,1
20,48,62,1.3,-15,-6,False,,18.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.3,-15,-6,False,,18.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.3,-15,-6,False,,22.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.3,-15,-6,False,,22.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.3,-15,-6,False,0.94,,False,8,12.5,-2.7946798295313364,1,5,2
20,48,62,1.3,-15,-6,False,0.94,,True,7,14.285714285714285,-2.6516290726817053,1,5,1
20,48,62,1.3,-15,-6,False,0.94,18.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.3,-15,-6,False,0.94,18.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.3,-15,-6,False,0.94,22.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.3,-15,-6,False,0.94,22.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.3,-15,-6,False,0.96,,False,8,12.5,-2.7946798295313364,1,5,2
20,48,62,1.3,-15,-6,False,0.96,,True,7,14.285714285714285,-2.6516290726817053,1,5,1
20,48,62,1.3,-15,-6,False,0.96,18.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.3,-15,-6,False,0.96,18.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.3,-15,-6,False,0.96,22.0,False,5,20.0,-0.8714877272501379,1,2,2
20,48,62,1.3,-15,-6,False,0.96,22.0,True,4,25.0,-0.14035087719298378,1,2,1
20,48,62,1.3,-15,-6,True,,,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,,,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.94,,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.94,,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.94,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.94,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.94,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.94,22.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.96,,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.96,,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.96,18.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.96,18.0,True,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.96,22.0,False,1,100.0,8.75,0,0,1
20,48,62,1.3,-15,-6,True,0.96,22.0,True,1,100.0,8.75,0,0,1
20,45,55,0.7,-12,-5,False,,,False,3,33.33333333333333,4.736951571734001e-15,1,2,0
20,45,55,0.7,-12,-5,False,,,True,2,50.0,3.000000000000007,1,1,0
20,45,55,0.7,-12,-5,False,,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,0.94,,False,3,33.33333333333333,4.736951571734001e-15,1,2,0
20,45,55,0.7,-12,-5,False,0.94,,True,2,50.0,3.000000000000007,1,1,0
20,45,55,0.7,-12,-5,False,0.94,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,0.94,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,0.94,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,0.94,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,0.96,,False,3,33.33333333333333,4.736951571734001e-15,1,2,0
20,45,55,0.7,-12,-5,False,0.96,,True,2,50.0,3.000000000000007,1,1,0
20,45,55,0.7,-12,-5,False,0.96,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,0.96,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,0.96,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,False,0.96,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-5,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,False,,,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,,,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.94,,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.94,,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.94,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.94,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.94,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.94,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.96,,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.96,,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.96,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.96,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.96,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,False,0.96,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-10,-5,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-10,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,False,,,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,,,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.94,,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.94,,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.94,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.94,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.94,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.94,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.96,,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.96,,True,1,100.0,12.000000000000014,1,0,0
